Seed 1656949570
ARCH 2|F_ID 1|LIMIT 7
before: 
115(1)
Erb-reception, 967, 17, 15, 2382, 1, 6, 2070794, 88251.08, 0, 0.00, 1: 311; 2: 418; 3: 249; 4: 86; 5: 24; 6: 4; 
Erb-reception, 917, 15, 17, 2382, 1, 6, 2070766, 88251.08, 0, 0.00, 1: 311; 2: 416; 3: 251; 4: 87; 5: 24; 6: 3; 
Erb-reception, 475, 13, 20, 2382, 1, 6, 2082486, 88251.08, 0, 0.00, 1: 325; 2: 407; 3: 236; 4: 91; 5: 27; 6: 6; 
Erb-reception, 433, 14, 18, 2384, 1, 6, 2023410, 88251.08, 0, 0.00, 1: 322; 2: 402; 3: 250; 4: 88; 5: 24; 6: 6; 
Erb-reception, 299, 16, 16, 2385, 1, 6, 2053988, 88251.08, 0, 0.00, 1: 318; 2: 400; 3: 261; 4: 85; 5: 24; 6: 4; 
Erb-reception, 823, 13, 20, 2385, 1, 6, 2082696, 88251.08, 0, 0.00, 1: 314; 2: 421; 3: 241; 4: 84; 5: 22; 6: 10; 
Erb-reception, 272, 18, 14, 2386, 1, 6, 2023379, 88251.08, 68, 0.00, 1: 316; 2: 404; 3: 257; 4: 91; 5: 17; 6: 7; 
Erb-reception, 332, 13, 20, 2387, 1, 6, 2082707, 88251.08, 83, 0.00, 1: 315; 2: 416; 3: 241; 4: 90; 5: 23; 6: 7; 
Erb-reception, 533, 14, 18, 2387, 1, 6, 2023440, 88251.08, 0, 0.00, 1: 309; 2: 422; 3: 241; 4: 97; 5: 15; 6: 8; 
Erb-reception, 596, 17, 15, 2388, 1, 6, 2070769, 88251.08, 149, 0.00, 1: 319; 2: 408; 3: 241; 4: 95; 5: 24; 6: 5; 
Erb-reception, 498, 13, 19, 2388, 1, 6, 2005146, 88251.08, 0, 0.00, 1: 331; 2: 385; 3: 259; 4: 84; 5: 24; 6: 9; 
Erb-reception, 829, 14, 18, 2388, 1, 6, 2023427, 88251.08, 0, 0.00, 1: 307; 2: 423; 3: 250; 4: 84; 5: 19; 6: 9; 
Erb-reception, 375, 18, 14, 2389, 1, 6, 2023415, 88251.08, 0, 0.00, 1: 316; 2: 411; 3: 249; 4: 82; 5: 28; 6: 6; 
Erb-reception, 495, 13, 20, 2389, 1, 6, 2082707, 88251.08, 0, 0.00, 1: 316; 2: 409; 3: 245; 4: 94; 5: 24; 6: 4; 
Erb-reception, 865, 14, 18, 2390, 1, 6, 2023401, 88251.08, 0, 0.00, 1: 304; 2: 424; 3: 250; 4: 83; 5: 30; 6: 1; 
Erb-reception, 227, 13, 19, 2391, 1, 6, 2005146, 88251.08, 0, 0.00, 1: 309; 2: 422; 3: 245; 4: 84; 5: 25; 6: 7; 
Erb-reception, 525, 15, 17, 2392, 1, 6, 2070842, 88251.08, 0, 0.00, 1: 309; 2: 428; 3: 230; 4: 98; 5: 17; 6: 10; 
Erb-reception, 233, 15, 17, 2392, 1, 6, 2070832, 88251.08, 0, 0.00, 1: 316; 2: 409; 3: 245; 4: 92; 5: 25; 6: 5; 
Erb-reception, 586, 14, 18, 2392, 1, 6, 2023503, 88251.08, 0, 0.00, 1: 304; 2: 414; 3: 264; 4: 86; 5: 20; 6: 4; 
Erb-reception, 786, 17, 15, 2392, 1, 6, 2070716, 88251.08, 0, 0.00, 1: 300; 2: 433; 3: 249; 4: 79; 5: 23; 6: 8; 
Erb-reception, 828, 15, 17, 2393, 1, 6, 2070796, 88251.08, 207, 0.00, 1: 315; 2: 399; 3: 264; 4: 89; 5: 18; 6: 7; 
Erb-reception, 183, 16, 16, 2394, 1, 6, 2054015, 88251.08, 0, 0.00, 1: 300; 2: 435; 3: 241; 4: 83; 5: 29; 6: 4; 
Erb-reception, 522, 14, 18, 2395, 1, 6, 2023396, 88251.08, 0, 0.00, 1: 294; 2: 446; 3: 239; 4: 81; 5: 24; 6: 8; 
Erb-reception, 316, 15, 17, 2395, 1, 6, 2070838, 88251.08, 79, 0.00, 1: 321; 2: 395; 3: 261; 4: 81; 5: 27; 6: 7; 
Erb-reception, 246, 18, 14, 2395, 1, 6, 2023418, 88251.08, 0, 0.00, 1: 320; 2: 406; 3: 245; 4: 80; 5: 38; 6: 3; 
Erb-reception, 628, 15, 17, 2395, 1, 6, 2070713, 88251.08, 157, 0.00, 1: 307; 2: 418; 3: 253; 4: 81; 5: 29; 6: 4; 
Erb-reception, 326, 17, 15, 2395, 1, 6, 2070828, 88251.08, 0, 0.00, 1: 309; 2: 401; 3: 269; 4: 91; 5: 19; 6: 3; 
Erb-reception, 885, 15, 17, 2396, 1, 6, 2070845, 88251.08, 0, 0.00, 1: 311; 2: 395; 3: 271; 4: 95; 5: 18; 6: 2; 
Erb-reception, 543, 14, 18, 2396, 1, 6, 2023386, 88251.08, 0, 0.00, 1: 309; 2: 412; 3: 261; 4: 77; 5: 26; 6: 7; 
Erb-reception, 449, 14, 18, 2396, 1, 6, 2023354, 88251.08, 0, 0.00, 1: 305; 2: 419; 3: 253; 4: 86; 5: 24; 6: 5; 
Erb-reception, 791, 17, 15, 2396, 1, 6, 2070746, 88251.08, 0, 0.00, 1: 315; 2: 416; 3: 231; 4: 97; 5: 30; 6: 3; 
Erb-reception, 274, 12, 22, 2396, 1, 6, 2143895, 88251.08, 0, 0.00, 1: 323; 2: 393; 3: 260; 4: 82; 5: 25; 6: 9; 
Erb-reception, 365, 16, 16, 2397, 1, 6, 2054017, 88251.08, 0, 0.00, 1: 301; 2: 420; 3: 259; 4: 84; 5: 25; 6: 3; 
Erb-reception, 405, 15, 17, 2398, 1, 6, 2070795, 88251.08, 0, 0.00, 1: 300; 2: 423; 3: 259; 4: 83; 5: 19; 6: 8; 
Erb-reception, 151, 14, 18, 2398, 1, 6, 2023443, 88251.08, 0, 0.00, 1: 304; 2: 417; 3: 256; 4: 87; 5: 24; 6: 4; 
Erb-reception, 602, 18, 14, 2399, 1, 6, 2023453, 88251.08, 0, 0.00, 1: 300; 2: 426; 3: 242; 4: 102; 5: 19; 6: 3; 
Erb-reception, 141, 12, 21, 2399, 1, 6, 2023351, 88251.08, 0, 0.00, 1: 328; 2: 389; 3: 251; 4: 87; 5: 30; 6: 7; 
Erb-reception, 325, 16, 16, 2400, 1, 6, 2054054, 88251.08, 0, 0.00, 1: 313; 2: 423; 3: 226; 4: 95; 5: 27; 6: 8; 
Erb-reception, 589, 15, 17, 2400, 1, 6, 2070893, 88251.08, 0, 0.00, 1: 312; 2: 398; 3: 264; 4: 96; 5: 16; 6: 6; 
Erb-reception,  15, 13, 20, 2400, 1, 6, 2082586, 88251.08, 0, 0.00, 1: 298; 2: 430; 3: 246; 4: 93; 5: 18; 6: 7; 
Erb-reception, 883, 18, 14, 2401, 1, 6, 2023407, 88251.08, 0, 0.00, 1: 317; 2: 403; 3: 239; 4: 106; 5: 25; 6: 2; 
Erb-reception, 236, 13, 19, 2401, 1, 6, 2005146, 88251.08, 59, 0.00, 1: 304; 2: 427; 3: 242; 4: 83; 5: 31; 6: 5; 
Erb-reception, 354, 17, 15, 2401, 1, 6, 2070699, 88251.08, 0, 0.00, 1: 313; 2: 409; 3: 243; 4: 98; 5: 25; 6: 4; 
Erb-reception, 100, 14, 18, 2401, 1, 6, 2023364, 88251.08, 25, 0.00, 1: 308; 2: 408; 3: 257; 4: 93; 5: 22; 6: 4; 
Erb-reception, 275, 16, 16, 2401, 1, 6, 2053982, 88251.08, 0, 0.00, 1: 298; 2: 415; 3: 265; 4: 94; 5: 18; 6: 2; 
Erb-reception, 500, 13, 20, 2402, 1, 6, 2082830, 88251.08, 125, 0.00, 1: 325; 2: 386; 3: 261; 4: 86; 5: 26; 6: 8; 
Erb-reception, 243, 16, 16, 2404, 1, 6, 2054009, 88251.08, 0, 0.00, 1: 316; 2: 410; 3: 235; 4: 95; 5: 33; 6: 3; 
Erb-reception, 222, 13, 20, 2404, 1, 6, 2082724, 88251.08, 0, 0.00, 1: 299; 2: 418; 3: 263; 4: 83; 5: 26; 6: 3; 
Erb-reception, 577, 16, 16, 2404, 1, 6, 2054070, 88251.08, 0, 0.00, 1: 321; 2: 389; 3: 263; 4: 86; 5: 26; 6: 7; 
Erb-reception, 906, 14, 18, 2404, 1, 6, 2023420, 88251.08, 0, 0.00, 1: 311; 2: 401; 3: 265; 4: 86; 5: 22; 6: 7; 
Erb-reception, 632, 13, 20, 2405, 1, 6, 2082683, 88251.08, 158, 0.00, 1: 314; 2: 407; 3: 246; 4: 91; 5: 29; 6: 5; 
Erb-reception, 487, 17, 15, 2405, 1, 6, 2070727, 88251.08, 0, 0.00, 1: 293; 2: 431; 3: 259; 4: 81; 5: 19; 6: 9; 
Erb-reception, 837, 14, 18, 2405, 1, 6, 2023369, 88251.08, 0, 0.00, 1: 316; 2: 417; 3: 227; 4: 95; 5: 28; 6: 9; 
Erb-reception, 454, 16, 16, 2405, 1, 6, 2054195, 88251.08, 0, 0.00, 1: 310; 2: 426; 3: 225; 4: 93; 5: 32; 6: 6; 
Erb-reception, 661, 18, 14, 2405, 1, 6, 2023421, 88251.08, 0, 0.00, 1: 312; 2: 407; 3: 246; 4: 97; 5: 27; 6: 3; 
Erb-reception, 388, 15, 17, 2405, 1, 6, 2070825, 88251.08, 97, 0.00, 1: 311; 2: 401; 3: 258; 4: 96; 5: 22; 6: 4; 
Erb-reception, 214, 17, 15, 2406, 1, 6, 2070792, 88251.08, 0, 0.00, 1: 309; 2: 402; 3: 257; 4: 101; 5: 20; 6: 3; 
Erb-reception, 557, 18, 14, 2406, 1, 6, 2023427, 88251.08, 0, 0.00, 1: 301; 2: 415; 3: 257; 4: 94; 5: 22; 6: 3; 
Erb-reception, 529, 14, 18, 2406, 1, 6, 2023421, 88251.08, 0, 0.00, 1: 320; 2: 391; 3: 252; 4: 102; 5: 22; 6: 5; 
Erb-reception, 283, 13, 20, 2407, 1, 6, 2082617, 88251.08, 0, 0.00, 1: 299; 2: 417; 3: 263; 4: 87; 5: 19; 6: 7; 
Erb-reception,  23, 15, 17, 2407, 1, 6, 2070813, 88251.08, 0, 0.00, 1: 304; 2: 410; 3: 255; 4: 101; 5: 18; 6: 4; 
Erb-reception, 942, 18, 14, 2407, 1, 6, 2023447, 88251.08, 0, 0.00, 1: 314; 2: 396; 3: 257; 4: 100; 5: 20; 6: 5; 
Erb-reception, 429, 17, 15, 2408, 1, 6, 2070757, 88251.08, 0, 0.00, 1: 303; 2: 408; 3: 268; 4: 83; 5: 27; 6: 3; 
Erb-reception, 903, 15, 17, 2408, 1, 6, 2070828, 88251.08, 0, 0.00, 1: 314; 2: 415; 3: 219; 4: 115; 5: 27; 6: 2; 
Erb-reception, 636, 13, 19, 2408, 1, 6, 2005146, 88251.08, 159, 0.00, 1: 309; 2: 402; 3: 261; 4: 93; 5: 22; 6: 5; 
Erb-reception, 892, 15, 17, 2408, 1, 6, 2070778, 88251.08, 223, 0.00, 1: 321; 2: 390; 3: 252; 4: 100; 5: 23; 6: 6; 
Erb-reception,  87, 15, 17, 2408, 1, 6, 2070856, 88251.08, 0, 0.00, 1: 309; 2: 406; 3: 255; 4: 93; 5: 24; 6: 5; 
Erb-reception, 466, 14, 18, 2409, 1, 6, 2023437, 88251.08, 0, 0.00, 1: 317; 2: 399; 3: 249; 4: 94; 5: 27; 6: 6; 
Erb-reception,  35, 15, 17, 2410, 1, 6, 2070881, 88251.08, 0, 0.00, 1: 301; 2: 421; 3: 257; 4: 80; 5: 22; 6: 11; 
Erb-reception, 904, 15, 17, 2410, 1, 6, 2070753, 88251.08, 226, 0.00, 1: 289; 2: 443; 3: 242; 4: 83; 5: 33; 6: 2; 
Erb-reception,  38, 15, 17, 2411, 1, 6, 2070839, 88251.08, 0, 0.00, 1: 320; 2: 387; 3: 256; 4: 102; 5: 21; 6: 6; 
Erb-reception, 402, 17, 15, 2411, 1, 6, 2070837, 88251.08, 0, 0.00, 1: 290; 2: 437; 3: 251; 4: 83; 5: 24; 6: 7; 
Erb-reception, 286, 18, 14, 2411, 1, 6, 2023314, 88251.08, 0, 0.00, 1: 321; 2: 398; 3: 242; 4: 95; 5: 28; 6: 8; 
Erb-reception, 832, 13, 19, 2411, 1, 6, 2005146, 88251.08, 208, 0.00, 1: 311; 2: 407; 3: 249; 4: 92; 5: 27; 6: 6; 
Erb-reception, 397, 12, 21, 2411, 1, 6, 2023507, 88251.08, 0, 0.00, 1: 296; 2: 416; 3: 263; 4: 95; 5: 18; 6: 4; 
Erb-reception, 146, 13, 20, 2411, 1, 6, 2082711, 88251.08, 0, 0.00, 1: 315; 2: 403; 3: 243; 4: 99; 5: 27; 6: 5; 
Erb-reception, 372, 16, 16, 2413, 1, 6, 2053933, 88251.08, 93, 0.00, 1: 304; 2: 417; 3: 247; 4: 92; 5: 26; 6: 6; 
Erb-reception, 974, 17, 15, 2413, 1, 6, 2070777, 88251.08, 0, 0.00, 1: 293; 2: 427; 3: 254; 4: 93; 5: 18; 6: 7; 
Erb-reception, 228, 15, 17, 2413, 1, 6, 2070861, 88251.08, 57, 0.00, 1: 319; 2: 393; 3: 254; 4: 90; 5: 30; 6: 6; 
Erb-reception, 766, 13, 20, 2414, 1, 6, 2082572, 88251.08, 0, 0.00, 1: 317; 2: 393; 3: 259; 4: 89; 5: 26; 6: 8; 
Erb-reception,  63, 16, 16, 2414, 1, 6, 2054100, 88251.08, 0, 0.00, 1: 301; 2: 415; 3: 253; 4: 95; 5: 24; 6: 4; 
Erb-reception, 621, 12, 22, 2415, 1, 6, 2143834, 88251.08, 0, 0.00, 1: 314; 2: 381; 3: 274; 4: 100; 5: 21; 6: 2; 
Erb-reception, 697, 12, 22, 2415, 1, 6, 2143966, 88251.08, 0, 0.00, 1: 313; 2: 398; 3: 252; 4: 104; 5: 16; 6: 9; 
Erb-reception, 638, 13, 19, 2416, 1, 6, 2005146, 88251.08, 0, 0.00, 1: 309; 2: 394; 3: 272; 4: 87; 5: 25; 6: 5; 
Erb-reception, 785, 12, 21, 2416, 1, 6, 2023478, 88251.08, 0, 0.00, 1: 316; 2: 396; 3: 250; 4: 98; 5: 26; 6: 6; 
Erb-reception, 554, 17, 15, 2416, 1, 6, 2070806, 88251.08, 0, 0.00, 1: 310; 2: 403; 3: 260; 4: 82; 5: 30; 6: 7; 
Erb-reception, 730, 13, 19, 2416, 1, 6, 2005146, 88251.08, 0, 0.00, 1: 310; 2: 390; 3: 268; 4: 101; 5: 20; 6: 3; 
Erb-reception, 485, 15, 17, 2416, 1, 6, 2070820, 88251.08, 0, 0.00, 1: 299; 2: 409; 3: 275; 4: 80; 5: 20; 6: 9; 
Erb-reception, 161, 16, 16, 2417, 1, 6, 2054066, 88251.08, 0, 0.00, 1: 300; 2: 410; 3: 259; 4: 98; 5: 22; 6: 3; 
Erb-reception, 366, 15, 17, 2417, 1, 6, 2070842, 88251.08, 0, 0.00, 1: 306; 2: 401; 3: 262; 4: 95; 5: 25; 6: 3; 
Erb-reception, 709, 12, 21, 2417, 1, 6, 2023386, 88251.08, 0, 0.00, 1: 318; 2: 394; 3: 245; 4: 102; 5: 30; 6: 3; 
Erb-reception, 255, 16, 16, 2417, 1, 6, 2054082, 88251.08, 0, 0.00, 1: 293; 2: 414; 3: 270; 4: 92; 5: 20; 6: 3; 
Erb-reception, 775, 17, 15, 2417, 1, 6, 2070540, 88251.08, 0, 0.00, 1: 313; 2: 404; 3: 245; 4: 93; 5: 33; 6: 4; 
Erb-reception, 103, 12, 21, 2418, 1, 6, 2023339, 88251.08, 0, 0.00, 1: 301; 2: 412; 3: 256; 4: 95; 5: 23; 6: 5; 
Erb-reception, 673, 16, 16, 2419, 1, 6, 2053988, 88251.08, 0, 0.00, 1: 308; 2: 401; 3: 256; 4: 99; 5: 23; 6: 5; 
Erb-reception, 795, 14, 18, 2419, 1, 6, 2023407, 88251.08, 0, 0.00, 1: 306; 2: 406; 3: 248; 4: 107; 5: 21; 6: 4; 
Erb-reception, 641, 12, 22, 2419, 1, 6, 2144043, 88251.08, 0, 0.00, 1: 309; 2: 414; 3: 236; 4: 103; 5: 18; 6: 12; 
Erb-reception, 590, 12, 21, 2419, 1, 6, 2023384, 88251.08, 0, 0.00, 1: 314; 2: 391; 3: 265; 4: 90; 5: 24; 6: 8; 
Erb-reception, 262, 13, 20, 2420, 1, 6, 2082748, 88251.08, 0, 0.00, 1: 316; 2: 378; 3: 270; 4: 106; 5: 18; 6: 4; 
Erb-reception, 960, 15, 17, 2420, 1, 6, 2070834, 88251.08, 240, 0.00, 1: 313; 2: 391; 3: 269; 4: 85; 5: 26; 6: 8; 
Erb-reception, 382, 18, 14, 2420, 1, 6, 2023420, 88251.08, 0, 0.00, 1: 310; 2: 387; 3: 277; 4: 90; 5: 23; 6: 5; 
Erb-reception, 172, 18, 14, 2420, 1, 6, 2023429, 88251.08, 43, 0.00, 1: 321; 2: 385; 3: 250; 4: 106; 5: 25; 6: 5; 
Erb-reception, 806, 18, 14, 2421, 1, 6, 2023459, 88251.08, 0, 0.00, 1: 301; 2: 399; 3: 267; 4: 107; 5: 15; 6: 3; 
Erb-reception,  86, 18, 14, 2422, 1, 6, 2023366, 88251.08, 0, 0.00, 1: 305; 2: 417; 3: 233; 4: 106; 5: 26; 6: 5; 
Erb-reception, 451, 14, 18, 2422, 1, 6, 2023455, 88251.08, 0, 0.00, 1: 302; 2: 410; 3: 256; 4: 93; 5: 26; 6: 5; 
Erb-reception, 616, 15, 17, 2422, 1, 6, 2070875, 88251.08, 154, 0.00, 1: 296; 2: 413; 3: 263; 4: 94; 5: 21; 6: 5; 
Erb-reception, 721, 17, 15, 2422, 1, 6, 2070726, 88251.08, 0, 0.00, 1: 303; 2: 400; 3: 272; 4: 87; 5: 25; 6: 5; 
Erb-reception, 509, 13, 19, 2423, 1, 6, 2005146, 88251.08, 0, 0.00, 1: 303; 2: 415; 3: 247; 4: 93; 5: 27; 6: 7; 
Erb-reception, 737, 18, 14, 2424, 1, 6, 2023457, 88251.08, 0, 0.00, 1: 309; 2: 397; 3: 257; 4: 99; 5: 26; 6: 4; 
Erb-reception, 843, 16, 16, 2424, 1, 6, 2054054, 88251.08, 0, 0.00, 1: 298; 2: 413; 3: 256; 4: 97; 5: 24; 6: 4; 
Erb-reception, 700, 18, 14, 2424, 1, 6, 2023437, 88251.08, 175, 0.00, 1: 291; 2: 422; 3: 255; 4: 97; 5: 26; 6: 1; 
Erb-reception, 364, 15, 17, 2424, 1, 6, 2070857, 88251.08, 91, 0.00, 1: 323; 2: 375; 3: 259; 4: 106; 5: 24; 6: 5; 
Erb-reception, 909, 18, 14, 2424, 1, 6, 2023378, 88251.08, 0, 0.00, 1: 311; 2: 409; 3: 238; 4: 95; 5: 33; 6: 6; 
Erb-reception,  28, 13, 20, 2425, 1, 6, 2082744, 88251.08, 7, 0.00, 1: 305; 2: 400; 3: 265; 4: 90; 5: 27; 6: 5; 
Erb-reception, 792, 14, 18, 2425, 1, 6, 2023408, 88251.08, 198, 0.00, 1: 303; 2: 412; 3: 244; 4: 106; 5: 20; 6: 7; 
Erb-reception, 394, 14, 18, 2425, 1, 6, 2023420, 88251.08, 0, 0.00, 1: 319; 2: 392; 3: 244; 4: 101; 5: 30; 6: 6; 
Erb-reception, 839, 13, 20, 2425, 1, 6, 2082578, 88251.08, 0, 0.00, 1: 298; 2: 413; 3: 257; 4: 94; 5: 26; 6: 4; 
Erb-reception, 153, 13, 19, 2426, 1, 6, 2005146, 88251.08, 0, 0.00, 1: 293; 2: 423; 3: 252; 4: 94; 5: 25; 6: 5; 
Erb-reception, 670, 12, 21, 2426, 1, 6, 2023474, 88251.08, 0, 0.00, 1: 303; 2: 409; 3: 259; 4: 85; 5: 28; 6: 8; 
Erb-reception, 588, 17, 15, 2427, 1, 6, 2070882, 88251.08, 147, 0.00, 1: 300; 2: 408; 3: 257; 4: 98; 5: 26; 6: 3; 
Erb-reception, 260, 14, 18, 2428, 1, 6, 2023396, 88251.08, 65, 0.00, 1: 302; 2: 402; 3: 269; 4: 86; 5: 27; 6: 6; 
Erb-reception, 244, 16, 16, 2428, 1, 6, 2054025, 88251.08, 61, 0.00, 1: 301; 2: 390; 3: 287; 4: 88; 5: 22; 6: 4; 
Erb-reception, 696, 17, 15, 2428, 1, 6, 2070842, 88251.08, 174, 0.00, 1: 305; 2: 392; 3: 274; 4: 94; 5: 21; 6: 6; 
Erb-reception,   4, 14, 18, 2428, 1, 6, 2023419, 88251.08, 0, 0.00, 1: 299; 2: 419; 3: 247; 4: 92; 5: 28; 6: 7; 
Erb-reception, 986, 18, 14, 2428, 1, 6, 2023388, 88251.08, 0, 0.00, 1: 309; 2: 398; 3: 250; 4: 106; 5: 25; 6: 4; 
Erb-reception, 932, 17, 15, 2429, 1, 6, 2070816, 88251.08, 233, 0.00, 1: 318; 2: 392; 3: 247; 4: 96; 5: 32; 6: 7; 
Erb-reception, 123, 14, 18, 2430, 1, 6, 2023404, 88251.08, 0, 0.00, 1: 299; 2: 411; 3: 256; 4: 95; 5: 25; 6: 6; 
Erb-reception, 921, 17, 15, 2430, 1, 6, 2070840, 88251.08, 0, 0.00, 1: 304; 2: 405; 3: 252; 4: 102; 5: 22; 6: 7; 
Erb-reception, 111, 13, 19, 2430, 1, 6, 2005146, 88251.08, 0, 0.00, 1: 307; 2: 405; 3: 249; 4: 95; 5: 30; 6: 6; 
Erb-reception,  16, 13, 19, 2431, 1, 6, 2005146, 88251.08, 4, 0.00, 1: 315; 2: 381; 3: 263; 4: 105; 5: 23; 6: 5; 
Erb-reception, 579, 18, 14, 2431, 1, 6, 2023399, 88251.08, 0, 0.00, 1: 305; 2: 406; 3: 249; 4: 101; 5: 23; 6: 8; 
Erb-reception, 188, 18, 14, 2431, 1, 6, 2023467, 88251.08, 47, 0.00, 1: 300; 2: 402; 3: 263; 4: 102; 5: 20; 6: 5; 
Erb-reception, 249, 17, 15, 2434, 1, 6, 2070879, 88251.08, 0, 0.00, 1: 295; 2: 417; 3: 249; 4: 102; 5: 24; 6: 5; 
Erb-reception, 908, 15, 17, 2434, 1, 6, 2070892, 88251.08, 227, 0.00, 1: 319; 2: 374; 3: 266; 4: 97; 5: 35; 6: 1; 
Erb-reception, 725, 17, 15, 2434, 1, 6, 2070858, 88251.08, 0, 0.00, 1: 292; 2: 407; 3: 276; 4: 91; 5: 20; 6: 6; 
Erb-reception, 518, 13, 19, 2434, 1, 6, 2005146, 88251.08, 0, 0.00, 1: 297; 2: 400; 3: 274; 4: 91; 5: 29; 6: 1; 
Erb-reception, 826, 17, 15, 2435, 1, 6, 2070814, 88251.08, 0, 0.00, 1: 304; 2: 403; 3: 260; 4: 85; 5: 35; 6: 5; 
Erb-reception,  96, 12, 22, 2435, 1, 6, 2143839, 88251.08, 24, 0.00, 1: 311; 2: 398; 3: 244; 4: 105; 5: 28; 6: 6; 
Erb-reception, 671, 13, 20, 2435, 1, 6, 2082702, 88251.08, 0, 0.00, 1: 304; 2: 398; 3: 265; 4: 92; 5: 26; 6: 7; 
Erb-reception, 334, 13, 19, 2436, 1, 6, 2005146, 88251.08, 0, 0.00, 1: 314; 2: 384; 3: 265; 4: 91; 5: 33; 6: 5; 
Erb-reception, 948, 12, 21, 2439, 1, 6, 2023425, 88251.08, 237, 0.00, 1: 303; 2: 408; 3: 240; 4: 109; 5: 28; 6: 4; 
Erb-reception, 465, 12, 22, 2439, 1, 6, 2143574, 88251.08, 0, 0.00, 1: 298; 2: 412; 3: 255; 4: 92; 5: 26; 6: 9; 
Erb-reception, 665, 14, 18, 2439, 1, 6, 2023449, 88251.08, 0, 0.00, 1: 310; 2: 393; 3: 259; 4: 91; 5: 32; 6: 7; 
Erb-reception, 329, 11, 23, 2439, 1, 6, 2039200, 88251.08, 0, 0.00, 1: 296; 2: 417; 3: 250; 4: 94; 5: 27; 6: 8; 
Erb-reception, 191, 18, 14, 2442, 1, 6, 2023419, 88251.08, 0, 0.00, 1: 301; 2: 407; 3: 251; 4: 98; 5: 28; 6: 7; 
Erb-reception, 419, 18, 14, 2443, 1, 6, 2023415, 88251.08, 0, 0.00, 1: 290; 2: 422; 3: 249; 4: 96; 5: 32; 6: 3; 
Erb-reception,  70, 15, 17, 2443, 1, 6, 2070878, 88251.08, 0, 0.00, 1: 312; 2: 402; 3: 240; 4: 95; 5: 31; 6: 12; 
Erb-reception, 982, 13, 19, 2443, 1, 6, 2005146, 88251.08, 0, 0.00, 1: 297; 2: 413; 3: 251; 4: 94; 5: 31; 6: 6; 
Erb-reception, 972, 18, 14, 2444, 1, 6, 2023411, 88251.08, 243, 0.00, 1: 291; 2: 419; 3: 261; 4: 83; 5: 28; 6: 10; 
Erb-reception, 238, 15, 17, 2447, 1, 6, 2070851, 88251.08, 0, 0.00, 1: 304; 2: 393; 3: 267; 4: 92; 5: 28; 6: 8; 
Erb-reception, 160, 18, 14, 2447, 1, 6, 2023435, 88251.08, 40, 0.00, 1: 298; 2: 398; 3: 268; 4: 96; 5: 27; 6: 5; 
Erb-reception, 568, 17, 15, 2447, 1, 6, 2070856, 88251.08, 142, 0.00, 1: 317; 2: 380; 3: 255; 4: 103; 5: 29; 6: 8; 
