Seed 1656949570
ARCH 2|F_ID 2|LIMIT 7
before: 
06(2)
Melhor resultado nxn: Erb-reception, 893, 16, 16, 2356, 1, 6, 2053871, 107926.02, 0, 0.00, 1: 375; 2: 367; 3: 210; 4: 94; 5: 35; 6: 11; 
Erb-reception, 893, 16, 16, 2356, 1, 6, 2053871, 107926.02, 0, 0.00, 1: 375; 2: 367; 3: 210; 4: 94; 5: 35; 6: 11; 
Erb-reception, 218, 17, 15, 2379, 1, 6, 2070758, 107926.02, 0, 0.00, 1: 361; 2: 372; 3: 221; 4: 90; 5: 37; 6: 11; 
Erb-reception, 175, 17, 15, 2325, 1, 7, 2070780, 107926.02, 0, 0.00, 1: 404; 2: 337; 3: 217; 4: 89; 5: 32; 6: 11; 7: 2; 
Erb-reception, 713, 16, 16, 2332, 1, 7, 2053972, 107926.02, 0, 0.00, 1: 393; 2: 369; 3: 199; 4: 76; 5: 33; 6: 19; 7: 3; 
Erb-reception, 806, 18, 14, 2333, 1, 7, 2023401, 107926.02, 0, 0.00, 1: 388; 2: 360; 3: 216; 4: 76; 5: 40; 6: 11; 7: 1; 
Erb-reception,  35, 15, 17, 2334, 1, 7, 2070724, 107926.02, 0, 0.00, 1: 376; 2: 387; 3: 199; 4: 84; 5: 30; 6: 11; 7: 5; 
Erb-reception, 133, 17, 15, 2337, 1, 7, 2070699, 107926.02, 0, 0.00, 1: 379; 2: 393; 3: 188; 4: 77; 5: 37; 6: 11; 7: 7; 
Erb-reception, 674, 15, 17, 2337, 1, 7, 2070688, 107926.02, 0, 0.00, 1: 387; 2: 377; 3: 195; 4: 78; 5: 37; 6: 12; 7: 6; 
Erb-reception, 883, 18, 14, 2339, 1, 7, 2023426, 107926.02, 0, 0.00, 1: 374; 2: 386; 3: 194; 4: 91; 5: 37; 6: 8; 7: 2; 
Erb-reception, 646, 13, 20, 2339, 1, 7, 2082804, 107926.02, 0, 0.00, 1: 395; 2: 369; 3: 186; 4: 88; 5: 34; 6: 14; 7: 6; 
Erb-reception, 249, 17, 15, 2339, 1, 7, 2070786, 107926.02, 0, 0.00, 1: 379; 2: 376; 3: 206; 4: 84; 5: 31; 6: 13; 7: 3; 
Erb-reception, 452, 14, 18, 2340, 1, 7, 2023392, 107926.02, 113, 0.00, 1: 385; 2: 370; 3: 204; 4: 84; 5: 34; 6: 8; 7: 7; 
Erb-reception,  63, 16, 16, 2341, 1, 7, 2053963, 107926.02, 0, 0.00, 1: 398; 2: 354; 3: 196; 4: 93; 5: 34; 6: 14; 7: 3; 
Erb-reception, 593, 18, 14, 2341, 1, 7, 2023440, 107926.02, 0, 0.00, 1: 373; 2: 383; 3: 216; 4: 72; 5: 29; 6: 12; 7: 7; 
Erb-reception, 286, 18, 14, 2341, 1, 7, 2023349, 107926.02, 0, 0.00, 1: 388; 2: 369; 3: 208; 4: 75; 5: 30; 6: 13; 7: 9; 
Erb-reception, 243, 16, 16, 2341, 1, 7, 2054031, 107926.02, 0, 0.00, 1: 389; 2: 374; 3: 195; 4: 79; 5: 34; 6: 14; 7: 7; 
Erb-reception,  62, 15, 17, 2342, 1, 7, 2070658, 107926.02, 0, 0.00, 1: 385; 2: 375; 3: 193; 4: 90; 5: 32; 6: 11; 7: 6; 
Erb-reception, 937, 14, 18, 2342, 1, 7, 2023425, 107926.02, 0, 0.00, 1: 385; 2: 387; 3: 184; 4: 81; 5: 30; 6: 18; 7: 7; 
Erb-reception,  12, 18, 14, 2342, 1, 7, 2023353, 107926.02, 0, 0.00, 1: 391; 2: 352; 3: 219; 4: 78; 5: 37; 6: 12; 7: 3; 
Erb-reception, 972, 18, 14, 2342, 1, 7, 2023376, 107926.02, 243, 0.00, 1: 393; 2: 359; 3: 201; 4: 92; 5: 29; 6: 11; 7: 7; 
Erb-reception,  11, 13, 20, 2343, 1, 7, 2082409, 107926.02, 0, 0.00, 1: 395; 2: 359; 3: 208; 4: 72; 5: 37; 6: 14; 7: 7; 
Erb-reception, 186, 16, 16, 2343, 1, 7, 2053942, 107926.02, 0, 0.00, 1: 384; 2: 372; 3: 201; 4: 82; 5: 37; 6: 13; 7: 3; 
Erb-reception, 538, 15, 17, 2343, 1, 7, 2070873, 107926.02, 0, 0.00, 1: 386; 2: 375; 3: 195; 4: 86; 5: 30; 6: 12; 7: 8; 
Erb-reception, 219, 13, 20, 2343, 1, 7, 2082503, 107926.02, 0, 0.00, 1: 389; 2: 359; 3: 204; 4: 93; 5: 31; 6: 15; 7: 1; 
Erb-reception, 602, 18, 14, 2344, 1, 7, 2023341, 107926.02, 0, 0.00, 1: 393; 2: 364; 3: 196; 4: 84; 5: 38; 6: 10; 7: 7; 
Erb-reception,  23, 15, 17, 2344, 1, 7, 2070764, 107926.02, 0, 0.00, 1: 385; 2: 363; 3: 213; 4: 80; 5: 37; 6: 9; 7: 5; 
Erb-reception, 895, 13, 19, 2345, 1, 7, 2005146, 107926.02, 0, 0.00, 1: 393; 2: 362; 3: 201; 4: 88; 5: 23; 6: 17; 7: 8; 
Erb-reception, 826, 17, 15, 2345, 1, 7, 2070784, 107926.02, 0, 0.00, 1: 401; 2: 357; 3: 181; 4: 99; 5: 37; 6: 13; 7: 4; 
Erb-reception,  26, 15, 17, 2346, 1, 7, 2070785, 107926.02, 0, 0.00, 1: 383; 2: 360; 3: 219; 4: 85; 5: 27; 6: 15; 7: 3; 
Erb-reception, 262, 13, 20, 2346, 1, 7, 2082855, 107926.02, 0, 0.00, 1: 394; 2: 365; 3: 187; 4: 89; 5: 40; 6: 14; 7: 3; 
Erb-reception,  87, 15, 17, 2346, 1, 7, 2070746, 107926.02, 0, 0.00, 1: 390; 2: 364; 3: 202; 4: 83; 5: 35; 6: 11; 7: 7; 
Erb-reception, 106, 13, 20, 2346, 1, 7, 2082721, 107926.02, 0, 0.00, 1: 381; 2: 364; 3: 222; 4: 76; 5: 33; 6: 10; 7: 6; 
Erb-reception, 544, 14, 18, 2347, 1, 7, 2023397, 107926.02, 136, 0.00, 1: 381; 2: 365; 3: 204; 4: 100; 5: 31; 6: 8; 7: 3; 
Erb-reception, 755, 14, 18, 2347, 1, 7, 2023425, 107926.02, 0, 0.00, 1: 391; 2: 356; 3: 202; 4: 96; 5: 32; 6: 11; 7: 4; 
Erb-reception, 132, 18, 14, 2347, 1, 7, 2023404, 107926.02, 33, 0.00, 1: 377; 2: 384; 3: 196; 4: 80; 5: 40; 6: 11; 7: 4; 
Erb-reception, 126, 14, 18, 2347, 1, 7, 2023463, 107926.02, 0, 0.00, 1: 380; 2: 377; 3: 199; 4: 85; 5: 34; 6: 13; 7: 4; 
Erb-reception, 801, 17, 15, 2347, 1, 7, 2070905, 107926.02, 0, 0.00, 1: 391; 2: 370; 3: 188; 4: 86; 5: 39; 6: 13; 7: 5; 
Erb-reception, 827, 13, 20, 2348, 1, 7, 2082850, 107926.02, 0, 0.00, 1: 385; 2: 370; 3: 200; 4: 84; 5: 36; 6: 12; 7: 5; 
Erb-reception, 548, 15, 17, 2348, 1, 7, 2070783, 107926.02, 137, 0.00, 1: 381; 2: 365; 3: 215; 4: 86; 5: 28; 6: 11; 7: 6; 
Erb-reception, 908, 15, 17, 2348, 1, 7, 2070777, 107926.02, 227, 0.00, 1: 383; 2: 374; 3: 202; 4: 78; 5: 35; 6: 16; 7: 4; 
Erb-reception, 508, 17, 15, 2348, 1, 7, 2070812, 107926.02, 127, 0.00, 1: 398; 2: 353; 3: 200; 4: 88; 5: 35; 6: 9; 7: 9; 
Erb-reception, 842, 13, 20, 2348, 1, 7, 2082729, 107926.02, 0, 0.00, 1: 392; 2: 365; 3: 195; 4: 86; 5: 33; 6: 15; 7: 6; 
Erb-reception, 487, 17, 15, 2348, 1, 7, 2070808, 107926.02, 0, 0.00, 1: 404; 2: 351; 3: 190; 4: 93; 5: 34; 6: 10; 7: 10; 
Erb-reception, 696, 17, 15, 2349, 1, 7, 2070787, 107926.02, 174, 0.00, 1: 401; 2: 354; 3: 200; 4: 78; 5: 33; 6: 19; 7: 7; 
Erb-reception,  59, 17, 15, 2349, 1, 7, 2070753, 107926.02, 0, 0.00, 1: 379; 2: 381; 3: 191; 4: 91; 5: 33; 6: 13; 7: 4; 
Erb-reception, 567, 14, 18, 2349, 1, 7, 2023373, 107926.02, 0, 0.00, 1: 377; 2: 388; 3: 196; 4: 74; 5: 38; 6: 11; 7: 8; 
Erb-reception, 829, 14, 18, 2349, 1, 7, 2023381, 107926.02, 0, 0.00, 1: 370; 2: 381; 3: 217; 4: 74; 5: 33; 6: 14; 7: 3; 
Erb-reception, 891, 16, 16, 2350, 1, 7, 2053988, 107926.02, 0, 0.00, 1: 388; 2: 358; 3: 204; 4: 94; 5: 31; 6: 16; 7: 1; 
Erb-reception, 962, 12, 22, 2350, 1, 7, 2143865, 107926.02, 0, 0.00, 1: 403; 2: 357; 3: 185; 4: 92; 5: 27; 6: 21; 7: 7; 
Erb-reception, 352, 13, 19, 2350, 1, 7, 2005146, 107926.02, 88, 0.00, 1: 401; 2: 348; 3: 196; 4: 94; 5: 35; 6: 12; 7: 6; 
Erb-reception, 964, 12, 21, 2350, 1, 7, 2023412, 107926.02, 241, 0.00, 1: 387; 2: 354; 3: 215; 4: 90; 5: 29; 6: 14; 7: 3; 
Erb-reception, 903, 15, 17, 2350, 1, 7, 2070762, 107926.02, 0, 0.00, 1: 399; 2: 332; 3: 222; 4: 95; 5: 26; 6: 15; 7: 3; 
Erb-reception, 777, 17, 15, 2350, 1, 7, 2070710, 107926.02, 0, 0.00, 1: 379; 2: 384; 3: 190; 4: 82; 5: 41; 6: 12; 7: 4; 
Erb-reception, 628, 15, 17, 2350, 1, 7, 2070573, 107926.02, 157, 0.00, 1: 385; 2: 373; 3: 194; 4: 82; 5: 41; 6: 15; 7: 2; 
Erb-reception, 588, 17, 15, 2350, 1, 7, 2070781, 107926.02, 147, 0.00, 1: 390; 2: 358; 3: 208; 4: 88; 5: 25; 6: 18; 7: 5; 
Erb-reception, 546, 18, 14, 2351, 1, 7, 2023366, 107926.02, 0, 0.00, 1: 397; 2: 341; 3: 212; 4: 93; 5: 34; 6: 11; 7: 4; 
Erb-reception,  54, 17, 15, 2351, 1, 7, 2070953, 107926.02, 0, 0.00, 1: 393; 2: 359; 3: 203; 4: 87; 5: 27; 6: 13; 7: 10; 
Erb-reception, 666, 15, 17, 2351, 1, 7, 2070874, 107926.02, 0, 0.00, 1: 389; 2: 365; 3: 197; 4: 97; 5: 22; 6: 11; 7: 11; 
