Seed 1656949570
ARCH 0|F_ID 3|LIMIT 4
before: 
03(1)
Melhor resultado nxn: Lymphopoiesis_Regulatory_Network,  81,  9,  9,  277, 0, 3, 644760, 60610.44, 0, 0.00, 0: 8; 1: 59; 2: 55; 3: 36; 
Lymphopoiesis_Regulatory_Network,  81,  9,  9,  277, 0, 3, 644760, 60610.44, 0, 0.00, 0: 8; 1: 59; 2: 55; 3: 36; 
Lymphopoiesis_Regulatory_Network, 959,  8, 11,  262, 0, 4, 700533, 60610.44, 0, 0.00, 0: 8; 1: 69; 2: 54; 3: 23; 4: 4; 
Lymphopoiesis_Regulatory_Network, 594, 11,  8,  263, 0, 4, 700457, 60610.44, 0, 0.00, 0: 8; 1: 67; 2: 57; 3: 22; 4: 4; 
Lymphopoiesis_Regulatory_Network, 283,  7, 13,  266, 0, 4, 720882, 60610.44, 0, 0.00, 0: 8; 1: 67; 2: 56; 3: 21; 4: 6; 
Lymphopoiesis_Regulatory_Network, 691,  9, 10,  266, 0, 4, 714309, 60610.44, 0, 0.00, 0: 8; 1: 64; 2: 59; 3: 24; 4: 3; 
Lymphopoiesis_Regulatory_Network,  87,  8, 11,  266, 0, 4, 700506, 60610.44, 0, 0.00, 0: 8; 1: 65; 2: 59; 3: 21; 4: 5; 
Lymphopoiesis_Regulatory_Network, 949,  7, 13,  267, 0, 4, 720899, 60610.44, 0, 0.00, 0: 8; 1: 64; 2: 60; 3: 21; 4: 5; 
Lymphopoiesis_Regulatory_Network, 641,  9, 10,  267, 0, 4, 714295, 60610.44, 0, 0.00, 0: 8; 1: 62; 2: 62; 3: 23; 4: 3; 
Lymphopoiesis_Regulatory_Network, 953, 11,  8,  267, 0, 4, 700509, 60610.44, 0, 0.00, 0: 8; 1: 66; 2: 54; 3: 27; 4: 3; 
Lymphopoiesis_Regulatory_Network, 892,  8, 11,  267, 0, 4, 700489, 60610.44, 10, 0.00, 0: 8; 1: 65; 2: 58; 3: 22; 4: 5; 
Lymphopoiesis_Regulatory_Network, 540,  9, 10,  267, 0, 4, 714523, 60610.44, 70, 0.00, 0: 8; 1: 60; 2: 67; 3: 19; 4: 4; 
Lymphopoiesis_Regulatory_Network, 626,  8, 11,  267, 0, 4, 700484, 60610.44, 0, 0.00, 0: 8; 1: 64; 2: 60; 3: 21; 4: 5; 
Lymphopoiesis_Regulatory_Network, 584,  9, 10,  268, 0, 4, 714425, 60610.44, 49, 0.00, 0: 8; 1: 66; 2: 55; 3: 24; 4: 5; 
Lymphopoiesis_Regulatory_Network, 840, 11,  8,  269, 0, 4, 700483, 60610.44, 62, 0.00, 0: 8; 1: 63; 2: 57; 3: 28; 4: 2; 
Lymphopoiesis_Regulatory_Network, 544,  8, 11,  269, 0, 4, 700523, 60610.44, 44, 0.00, 0: 8; 1: 64; 2: 57; 3: 25; 4: 4; 
Lymphopoiesis_Regulatory_Network, 102, 12,  7,  269, 0, 4, 668739, 60610.44, 0, 0.00, 0: 8; 1: 64; 2: 58; 3: 23; 4: 5; 
Lymphopoiesis_Regulatory_Network, 262,  8, 11,  269, 0, 4, 700533, 60610.44, 0, 0.00, 0: 8; 1: 59; 2: 67; 3: 20; 4: 4; 
Lymphopoiesis_Regulatory_Network, 627,  9, 10,  269, 0, 4, 714538, 60610.44, 0, 0.00, 0: 8; 1: 64; 2: 58; 3: 23; 4: 5; 
Lymphopoiesis_Regulatory_Network, 353,  8, 11,  269, 0, 4, 700513, 60610.44, 0, 0.00, 0: 8; 1: 62; 2: 60; 3: 25; 4: 3; 
Lymphopoiesis_Regulatory_Network, 779,  9, 10,  269, 0, 4, 714377, 60610.44, 0, 0.00, 0: 8; 1: 64; 2: 57; 3: 25; 4: 4; 
Lymphopoiesis_Regulatory_Network, 493, 11,  8,  269, 0, 4, 700458, 60610.44, 0, 0.00, 0: 8; 1: 70; 2: 47; 3: 27; 4: 6; 
Lymphopoiesis_Regulatory_Network, 323,  7, 13,  269, 0, 4, 720910, 60610.44, 0, 0.00, 0: 8; 1: 62; 2: 60; 3: 25; 4: 3; 
Lymphopoiesis_Regulatory_Network, 971,  7, 13,  270, 0, 4, 720981, 60610.44, 0, 0.00, 0: 8; 1: 64; 2: 58; 3: 22; 4: 6; 
Lymphopoiesis_Regulatory_Network, 284, 12,  7,  270, 0, 4, 668737, 60610.44, 61, 0.00, 0: 8; 1: 58; 2: 68; 3: 20; 4: 4; 
Lymphopoiesis_Regulatory_Network, 420,  7, 13,  270, 0, 4, 720947, 60610.44, 30, 0.00, 0: 8; 1: 63; 2: 59; 3: 23; 4: 5; 
Lymphopoiesis_Regulatory_Network, 204, 11,  8,  270, 0, 4, 700411, 60610.44, 6, 0.00, 0: 8; 1: 62; 2: 62; 3: 20; 4: 6; 
