Seed 1656949570
ARCH 2|F_ID 2|LIMIT 4
before: 
32(2)
Melhor resultado nxn: Yeast_Apoptosis, 600,  9,  9,  144, 1, 3, 639209, 21338.68, 72, 0.00, 1: 82; 2: 28; 3: 2; 
Yeast_Apoptosis, 429,  8, 10,  143, 1, 2, 634187, 21338.68, 116, 0.00, 1: 81; 2: 31; 
Yeast_Apoptosis, 256,  8, 10,  148, 1, 2, 634078, 21338.68, 192, 0.00, 1: 76; 2: 36; 
Yeast_Apoptosis, 325,  6, 14,  142, 1, 3, 658590, 21338.68, 86, 0.00, 1: 85; 2: 24; 3: 3; 
Yeast_Apoptosis, 600,  9,  9,  144, 1, 3, 639209, 21338.68, 72, 0.00, 1: 82; 2: 28; 3: 2; 
Yeast_Apoptosis, 321, 10,  8,  144, 1, 3, 634259, 21338.68, 164, 0.00, 1: 82; 2: 28; 3: 2; 
Yeast_Apoptosis, 893,  9,  9,  144, 1, 3, 639354, 21338.68, 0, 0.00, 1: 84; 2: 24; 3: 4; 
Yeast_Apoptosis, 957,  9,  9,  144, 1, 3, 639309, 21338.68, 0, 0.00, 1: 82; 2: 28; 3: 2; 
Yeast_Apoptosis, 499, 11,  7,  144, 1, 3, 613254, 21338.68, 0, 0.00, 1: 83; 2: 26; 3: 3; 
Yeast_Apoptosis, 712, 11,  7,  145, 1, 3, 613095, 21338.68, 240, 0.00, 1: 82; 2: 27; 3: 3; 
Yeast_Apoptosis, 661,  8, 10,  145, 1, 3, 634259, 21338.68, 86, 0.00, 1: 81; 2: 29; 3: 2; 
Yeast_Apoptosis, 880,  7, 12,  145, 1, 3, 659024, 21338.68, 84, 0.00, 1: 81; 2: 29; 3: 2; 
Yeast_Apoptosis,  38,  8, 10,  146, 1, 3, 634252, 21338.68, 0, 0.00, 1: 82; 2: 26; 3: 4; 
Yeast_Apoptosis, 713,  8, 10,  146, 1, 3, 634300, 21338.68, 62, 0.00, 1: 79; 2: 32; 3: 1; 
Yeast_Apoptosis, 739,  9,  9,  146, 1, 3, 639065, 21338.68, 0, 0.00, 1: 79; 2: 32; 3: 1; 
Yeast_Apoptosis, 375,  9,  9,  146, 1, 3, 639299, 21338.68, 0, 0.00, 1: 82; 2: 26; 3: 4; 
Yeast_Apoptosis, 637,  6, 13,  146, 1, 3, 619590, 21338.68, 0, 0.00, 1: 81; 2: 28; 3: 3; 
Yeast_Apoptosis, 928,  7, 12,  146, 1, 3, 658668, 21338.68, 9, 0.00, 1: 81; 2: 28; 3: 3; 
Yeast_Apoptosis, 868,  8, 10,  146, 1, 3, 634060, 21338.68, 0, 0.00, 1: 81; 2: 28; 3: 3; 
Yeast_Apoptosis, 313,  9,  9,  146, 1, 3, 639229, 21338.68, 0, 0.00, 1: 82; 2: 26; 3: 4; 
Yeast_Apoptosis, 807,  9,  9,  146, 1, 3, 639061, 21338.68, 0, 0.00, 1: 80; 2: 30; 3: 2; 
Yeast_Apoptosis, 583,  6, 13,  146, 1, 3, 619420, 21338.68, 0, 0.00, 1: 80; 2: 30; 3: 2; 
Yeast_Apoptosis, 777,  8, 10,  147, 1, 3, 633884, 21338.68, 63, 0.00, 1: 81; 2: 27; 3: 4; 
Yeast_Apoptosis,  42,  7, 12,  147, 1, 3, 658915, 21338.68, 73, 0.00, 1: 82; 2: 25; 3: 5; 
Yeast_Apoptosis,  40,  6, 14,  147, 1, 3, 658716, 21338.68, 32, 0.00, 1: 81; 2: 27; 3: 4; 
Yeast_Apoptosis, 793,  6, 14,  147, 1, 3, 658764, 21338.68, 90, 0.00, 1: 82; 2: 25; 3: 5; 
Yeast_Apoptosis,  58, 10,  8,  147, 1, 3, 634304, 21338.68, 0, 0.00, 1: 80; 2: 29; 3: 3; 
Yeast_Apoptosis, 644,  9,  9,  147, 1, 3, 639172, 21338.68, 35, 0.00, 1: 81; 2: 27; 3: 4; 
Yeast_Apoptosis, 653,  9,  9,  147, 1, 3, 639253, 21338.68, 86, 0.00, 1: 80; 2: 29; 3: 3; 
Yeast_Apoptosis, 621,  8, 10,  147, 1, 3, 634001, 21338.68, 56, 0.00, 1: 83; 2: 23; 3: 6; 
Yeast_Apoptosis, 442,  8, 10,  147, 1, 3, 633944, 21338.68, 0, 0.00, 1: 79; 2: 31; 3: 2; 
Yeast_Apoptosis, 686,  9,  9,  147, 1, 3, 639068, 21338.68, 0, 0.00, 1: 81; 2: 27; 3: 4; 
Yeast_Apoptosis, 141, 10,  8,  147, 1, 3, 634073, 21338.68, 86, 0.00, 1: 80; 2: 29; 3: 3; 
Yeast_Apoptosis, 765,  6, 14,  147, 1, 3, 658800, 21338.68, 0, 0.00, 1: 82; 2: 25; 3: 5; 
Yeast_Apoptosis, 692,  7, 12,  147, 1, 3, 658526, 21338.68, 51, 0.00, 1: 80; 2: 29; 3: 3; 
Yeast_Apoptosis, 343,  9,  9,  147, 1, 3, 639139, 21338.68, 0, 0.00, 1: 79; 2: 31; 3: 2; 
Yeast_Apoptosis, 751, 10,  8,  147, 1, 3, 634107, 21338.68, 0, 0.00, 1: 80; 2: 29; 3: 3; 
Yeast_Apoptosis, 363,  7, 12,  147, 1, 3, 658910, 21338.68, 111, 0.00, 1: 81; 2: 27; 3: 4; 
Yeast_Apoptosis, 725, 10,  8,  147, 1, 3, 634049, 21338.68, 86, 0.00, 1: 79; 2: 31; 3: 2; 
Yeast_Apoptosis,  10,  9,  9,  147, 1, 3, 639078, 21338.68, 114, 0.00, 1: 82; 2: 25; 3: 5; 
Yeast_Apoptosis, 836,  9,  9,  147, 1, 3, 639197, 21338.68, 35, 0.00, 1: 81; 2: 27; 3: 4; 
Yeast_Apoptosis, 562,  9,  9,  147, 1, 3, 639227, 21338.68, 0, 0.00, 1: 79; 2: 31; 3: 2; 
Yeast_Apoptosis, 908,  9,  9,  147, 1, 3, 639035, 21338.68, 35, 0.00, 1: 80; 2: 29; 3: 3; 
Yeast_Apoptosis, 238, 10,  8,  147, 1, 3, 634029, 21338.68, 99, 0.00, 1: 81; 2: 27; 3: 4; 
Yeast_Apoptosis, 855,  7, 12,  147, 1, 3, 658827, 21338.68, 0, 0.00, 1: 82; 2: 25; 3: 5; 
Yeast_Apoptosis, 924, 10,  8,  148, 1, 3, 633886, 21338.68, 35, 0.00, 1: 78; 2: 32; 3: 2; 
Yeast_Apoptosis, 705, 10,  8,  148, 1, 3, 634076, 21338.68, 62, 0.00, 1: 78; 2: 32; 3: 2; 
Yeast_Apoptosis, 328, 11,  7,  148, 1, 3, 613344, 21338.68, 192, 0.00, 1: 80; 2: 28; 3: 4; 
Yeast_Apoptosis, 851,  8, 10,  148, 1, 3, 634351, 21338.68, 232, 0.00, 1: 80; 2: 28; 3: 4; 
Yeast_Apoptosis, 208, 10,  8,  148, 1, 3, 633887, 21338.68, 80, 0.00, 1: 81; 2: 26; 3: 5; 
Yeast_Apoptosis, 920,  7, 12,  148, 1, 3, 658573, 21338.68, 136, 0.00, 1: 79; 2: 30; 3: 3; 
Yeast_Apoptosis, 555,  8, 10,  148, 1, 3, 634114, 21338.68, 77, 0.00, 1: 81; 2: 26; 3: 5; 
Yeast_Apoptosis, 471,  6, 13,  148, 1, 3, 619624, 21338.68, 0, 0.00, 1: 79; 2: 30; 3: 3; 
Yeast_Apoptosis, 131,  8, 10,  148, 1, 3, 634181, 21338.68, 231, 0.00, 1: 77; 2: 34; 3: 1; 
Yeast_Apoptosis, 409,  7, 12,  148, 1, 3, 658654, 21338.68, 88, 0.00, 1: 78; 2: 32; 3: 2; 
Yeast_Apoptosis, 259,  8, 10,  148, 1, 3, 634065, 21338.68, 231, 0.00, 1: 78; 2: 32; 3: 2; 
Yeast_Apoptosis,  23,  9,  9,  148, 1, 3, 639316, 21338.68, 0, 0.00, 1: 81; 2: 26; 3: 5; 
Yeast_Apoptosis,   5,  7, 11,  148, 1, 3, 613132, 21338.68, 127, 0.00, 1: 80; 2: 28; 3: 4; 
Yeast_Apoptosis, 170,  8, 10,  148, 1, 3, 634105, 21338.68, 0, 0.00, 1: 81; 2: 26; 3: 5; 
Yeast_Apoptosis, 338,  6, 14,  148, 1, 3, 658439, 21338.68, 71, 0.00, 1: 79; 2: 30; 3: 3; 
Yeast_Apoptosis, 789,  9,  9,  148, 1, 3, 639215, 21338.68, 86, 0.00, 1: 80; 2: 28; 3: 4; 
Yeast_Apoptosis, 882,  7, 11,  148, 1, 3, 613180, 21338.68, 0, 0.00, 1: 79; 2: 30; 3: 3; 
Yeast_Apoptosis, 538, 10,  8,  148, 1, 3, 633852, 21338.68, 47, 0.00, 1: 80; 2: 28; 3: 4; 
Yeast_Apoptosis, 447,  8, 10,  148, 1, 3, 634178, 21338.68, 0, 0.00, 1: 81; 2: 26; 3: 5; 
Yeast_Apoptosis, 927,  9,  9,  148, 1, 3, 639366, 21338.68, 0, 0.00, 1: 82; 2: 24; 3: 6; 
Yeast_Apoptosis, 506,  8, 10,  148, 1, 3, 634094, 21338.68, 0, 0.00, 1: 81; 2: 26; 3: 5; 
Yeast_Apoptosis, 407, 11,  7,  148, 1, 3, 613150, 21338.68, 0, 0.00, 1: 79; 2: 30; 3: 3; 
Yeast_Apoptosis,  31,  9,  9,  148, 1, 3, 638931, 21338.68, 0, 0.00, 1: 78; 2: 32; 3: 2; 
Yeast_Apoptosis, 357,  6, 14,  148, 1, 3, 658796, 21338.68, 0, 0.00, 1: 79; 2: 30; 3: 3; 
Yeast_Apoptosis, 802,  7, 12,  148, 1, 3, 658350, 21338.68, 0, 0.00, 1: 80; 2: 28; 3: 4; 
Yeast_Apoptosis, 798,  7, 11,  148, 1, 3, 613347, 21338.68, 0, 0.00, 1: 78; 2: 32; 3: 2; 
Yeast_Apoptosis, 610, 10,  8,  148, 1, 3, 633968, 21338.68, 0, 0.00, 1: 79; 2: 30; 3: 3; 
Yeast_Apoptosis,  52,  7, 11,  148, 1, 3, 613168, 21338.68, 35, 0.00, 1: 79; 2: 30; 3: 3; 
Yeast_Apoptosis, 542, 11,  7,  148, 1, 3, 613121, 21338.68, 0, 0.00, 1: 80; 2: 28; 3: 4; 
Yeast_Apoptosis,  97,  6, 14,  148, 1, 3, 658862, 21338.68, 0, 0.00, 1: 81; 2: 26; 3: 5; 
Yeast_Apoptosis, 635, 10,  8,  148, 1, 3, 634082, 21338.68, 0, 0.00, 1: 78; 2: 32; 3: 2; 
Yeast_Apoptosis, 563,  7, 11,  148, 1, 3, 613081, 21338.68, 0, 0.00, 1: 79; 2: 30; 3: 3; 
Yeast_Apoptosis, 378,  7, 12,  148, 1, 3, 658655, 21338.68, 0, 0.00, 1: 79; 2: 30; 3: 3; 
Yeast_Apoptosis, 456,  7, 11,  149, 1, 3, 613303, 21338.68, 192, 0.00, 1: 78; 2: 31; 3: 3; 
Yeast_Apoptosis, 118, 11,  7,  149, 1, 3, 613259, 21338.68, 0, 0.00, 1: 80; 2: 27; 3: 5; 
Yeast_Apoptosis, 721, 11,  7,  149, 1, 3, 613116, 21338.68, 62, 0.00, 1: 78; 2: 31; 3: 3; 
Yeast_Apoptosis, 700, 11,  7,  149, 1, 3, 613255, 21338.68, 1, 0.00, 1: 84; 2: 19; 3: 9; 
Yeast_Apoptosis, 130, 11,  7,  149, 1, 3, 613165, 21338.68, 71, 0.00, 1: 80; 2: 27; 3: 5; 
Yeast_Apoptosis, 916,  9,  9,  149, 1, 3, 638917, 21338.68, 35, 0.00, 1: 81; 2: 25; 3: 6; 
Yeast_Apoptosis, 664,  6, 13,  149, 1, 3, 619666, 21338.68, 136, 0.00, 1: 80; 2: 27; 3: 5; 
Yeast_Apoptosis, 295,  8, 10,  149, 1, 3, 634178, 21338.68, 0, 0.00, 1: 78; 2: 31; 3: 3; 
Yeast_Apoptosis, 214,  9,  9,  149, 1, 3, 639033, 21338.68, 0, 0.00, 1: 78; 2: 31; 3: 3; 
Yeast_Apoptosis, 586,  9,  9,  149, 1, 3, 639189, 21338.68, 70, 0.00, 1: 77; 2: 33; 3: 2; 
Yeast_Apoptosis, 580,  7, 11,  149, 1, 3, 613232, 21338.68, 35, 0.00, 1: 80; 2: 27; 3: 5; 
