Seed 1656949570
ARCH 0|F_ID 2|LIMIT 2
before: 
02(970)
Melhor resultado nxn: Cholesterol_Regulatory_Pathway, 938,  6,  6,   47, 0, 2, 281786, 5444.15, 0, 0.00, 0: 2; 1: 35; 2: 6; 
Cholesterol_Regulatory_Pathway, 947,  4, 10,   55, 0, 2, 308322, 5444.15, 0, 0.00, 0: 2; 1: 27; 2: 14; 
Cholesterol_Regulatory_Pathway, 107,  9,  4,   55, 0, 2, 281795, 5444.15, 101, 0.00, 0: 2; 1: 27; 2: 14; 
Cholesterol_Regulatory_Pathway, 392,  9,  4,   55, 0, 2, 281795, 5444.15, 0, 0.00, 0: 2; 1: 27; 2: 14; 
Cholesterol_Regulatory_Pathway, 337,  4,  9,   55, 0, 2, 281774, 5444.15, 132, 0.00, 0: 2; 1: 27; 2: 14; 
Cholesterol_Regulatory_Pathway, 200,  4, 10,   55, 0, 2, 308243, 5444.15, 32, 0.00, 0: 2; 1: 27; 2: 14; 
Cholesterol_Regulatory_Pathway, 179,  4,  9,   55, 0, 2, 281801, 5444.15, 0, 0.00, 0: 2; 1: 27; 2: 14; 
Cholesterol_Regulatory_Pathway,  76,  7,  5,   55, 0, 2, 274295, 5444.15, 244, 0.00, 0: 2; 1: 27; 2: 14; 
Cholesterol_Regulatory_Pathway, 993,  4, 10,   55, 0, 2, 308334, 5444.15, 0, 0.00, 0: 2; 1: 27; 2: 14; 
Cholesterol_Regulatory_Pathway, 593,  5,  8,   55, 0, 2, 308262, 5444.15, 133, 0.00, 0: 2; 1: 27; 2: 14; 
Cholesterol_Regulatory_Pathway, 134,  4,  9,   55, 0, 2, 281783, 5444.15, 0, 0.00, 0: 2; 1: 27; 2: 14; 
Cholesterol_Regulatory_Pathway, 992,  7,  5,   55, 0, 2, 274295, 5444.15, 23, 0.00, 0: 2; 1: 27; 2: 14; 
Cholesterol_Regulatory_Pathway, 336,  5,  8,   55, 0, 2, 308283, 5444.15, 160, 0.00, 0: 2; 1: 27; 2: 14; 
Cholesterol_Regulatory_Pathway, 880,  5,  7,   56, 0, 2, 274295, 5444.15, 0, 0.00, 0: 2; 1: 26; 2: 15; 
Cholesterol_Regulatory_Pathway, 324,  7,  5,   56, 0, 2, 274295, 5444.15, 244, 0.00, 0: 2; 1: 26; 2: 15; 
Cholesterol_Regulatory_Pathway, 649,  4, 10,   56, 0, 2, 308295, 5444.15, 133, 0.00, 0: 2; 1: 26; 2: 15; 
Cholesterol_Regulatory_Pathway, 868,  5,  7,   56, 0, 2, 274295, 5444.15, 0, 0.00, 0: 2; 1: 26; 2: 15; 
Cholesterol_Regulatory_Pathway, 244,  5,  8,   56, 0, 2, 308563, 5444.15, 23, 0.00, 0: 2; 1: 26; 2: 15; 
Cholesterol_Regulatory_Pathway, 191,  5,  7,   56, 0, 2, 274295, 5444.15, 0, 0.00, 0: 2; 1: 26; 2: 15; 
Cholesterol_Regulatory_Pathway, 875,  6,  6,   56, 0, 2, 281771, 5444.15, 0, 0.00, 0: 2; 1: 26; 2: 15; 
Cholesterol_Regulatory_Pathway, 759,  4, 10,   56, 0, 2, 308295, 5444.15, 1, 0.00, 0: 2; 1: 26; 2: 15; 
Cholesterol_Regulatory_Pathway, 669,  9,  4,   56, 0, 2, 281791, 5444.15, 85, 0.00, 0: 2; 1: 26; 2: 15; 
Cholesterol_Regulatory_Pathway, 113,  7,  5,   56, 0, 2, 274295, 5444.15, 111, 0.00, 0: 2; 1: 26; 2: 15; 
Cholesterol_Regulatory_Pathway, 566,  4, 10,   56, 0, 2, 308314, 5444.15, 1, 0.00, 0: 2; 1: 26; 2: 15; 
Cholesterol_Regulatory_Pathway, 577,  4,  9,   56, 0, 2, 281786, 5444.15, 133, 0.00, 0: 2; 1: 26; 2: 15; 
Cholesterol_Regulatory_Pathway, 671,  5,  8,   56, 0, 2, 308499, 5444.15, 0, 0.00, 0: 2; 1: 26; 2: 15; 
Cholesterol_Regulatory_Pathway, 578,  9,  4,   56, 0, 2, 281782, 5444.15, 139, 0.00, 0: 2; 1: 26; 2: 15; 
Cholesterol_Regulatory_Pathway, 558,  4,  9,   56, 0, 2, 281784, 5444.15, 95, 0.00, 0: 2; 1: 26; 2: 15; 
Cholesterol_Regulatory_Pathway, 836,  9,  4,   56, 0, 2, 281790, 5444.15, 244, 0.00, 0: 2; 1: 26; 2: 15; 
Cholesterol_Regulatory_Pathway, 201,  7,  5,   56, 0, 2, 274295, 5444.15, 132, 0.00, 0: 2; 1: 26; 2: 15; 
Cholesterol_Regulatory_Pathway, 552,  5,  8,   56, 0, 2, 308301, 5444.15, 32, 0.00, 0: 2; 1: 26; 2: 15; 
Cholesterol_Regulatory_Pathway, 660,  4, 10,   56, 0, 2, 308339, 5444.15, 244, 0.00, 0: 2; 1: 26; 2: 15; 
Cholesterol_Regulatory_Pathway, 161,  5,  8,   56, 0, 2, 308294, 5444.15, 0, 0.00, 0: 2; 1: 26; 2: 15; 
Cholesterol_Regulatory_Pathway, 524,  6,  6,   56, 0, 2, 281800, 5444.15, 244, 0.00, 0: 2; 1: 26; 2: 15; 
Cholesterol_Regulatory_Pathway, 219,  5,  7,   56, 0, 2, 274295, 5444.15, 91, 0.00, 0: 2; 1: 26; 2: 15; 
Cholesterol_Regulatory_Pathway, 824,  5,  8,   56, 0, 2, 308332, 5444.15, 0, 0.00, 0: 2; 1: 26; 2: 15; 
Cholesterol_Regulatory_Pathway, 545,  4, 10,   56, 0, 2, 308281, 5444.15, 0, 0.00, 0: 2; 1: 26; 2: 15; 
Cholesterol_Regulatory_Pathway, 541,  7,  5,   56, 0, 2, 274295, 5444.15, 85, 0.00, 0: 2; 1: 26; 2: 15; 
Cholesterol_Regulatory_Pathway, 540,  5,  7,   56, 0, 2, 274295, 5444.15, 244, 0.00, 0: 2; 1: 26; 2: 15; 
Cholesterol_Regulatory_Pathway, 756,  4,  9,   56, 0, 2, 281807, 5444.15, 101, 0.00, 0: 2; 1: 26; 2: 15; 
Cholesterol_Regulatory_Pathway, 532,  9,  4,   56, 0, 2, 281801, 5444.15, 244, 0.00, 0: 2; 1: 26; 2: 15; 
Cholesterol_Regulatory_Pathway, 231,  6,  6,   56, 0, 2, 281790, 5444.15, 0, 0.00, 0: 2; 1: 26; 2: 15; 
Cholesterol_Regulatory_Pathway, 607,  7,  5,   56, 0, 2, 274295, 5444.15, 0, 0.00, 0: 2; 1: 26; 2: 15; 
Cholesterol_Regulatory_Pathway, 527,  7,  5,   56, 0, 2, 274295, 5444.15, 0, 0.00, 0: 2; 1: 26; 2: 15; 
Cholesterol_Regulatory_Pathway, 194,  4,  9,   56, 0, 2, 281803, 5444.15, 139, 0.00, 0: 2; 1: 26; 2: 15; 
Cholesterol_Regulatory_Pathway, 815,  6,  6,   56, 0, 2, 281802, 5444.15, 0, 0.00, 0: 2; 1: 26; 2: 15; 
Cholesterol_Regulatory_Pathway, 926,  7,  5,   56, 0, 2, 274295, 5444.15, 0, 0.00, 0: 2; 1: 26; 2: 15; 
Cholesterol_Regulatory_Pathway, 982,  9,  4,   56, 0, 2, 281781, 5444.15, 0, 0.00, 0: 2; 1: 26; 2: 15; 
Cholesterol_Regulatory_Pathway, 981,  6,  6,   56, 0, 2, 281778, 5444.15, 85, 0.00, 0: 2; 1: 26; 2: 15; 
Cholesterol_Regulatory_Pathway, 121,  7,  5,   56, 0, 2, 274295, 5444.15, 0, 0.00, 0: 2; 1: 26; 2: 15; 
Cholesterol_Regulatory_Pathway, 913,  7,  5,   56, 0, 2, 274295, 5444.15, 134, 0.00, 0: 2; 1: 26; 2: 15; 
Cholesterol_Regulatory_Pathway, 716,  5,  7,   56, 0, 2, 274295, 5444.15, 244, 0.00, 0: 2; 1: 26; 2: 15; 
Cholesterol_Regulatory_Pathway, 140,  4,  9,   56, 0, 2, 281795, 5444.15, 244, 0.00, 0: 2; 1: 26; 2: 15; 
Cholesterol_Regulatory_Pathway, 448,  5,  7,   56, 0, 2, 274295, 5444.15, 208, 0.00, 0: 2; 1: 26; 2: 15; 
Cholesterol_Regulatory_Pathway, 446,  5,  8,   56, 0, 2, 308308, 5444.15, 0, 0.00, 0: 2; 1: 26; 2: 15; 
Cholesterol_Regulatory_Pathway, 920,  7,  5,   56, 0, 2, 274295, 5444.15, 96, 0.00, 0: 2; 1: 26; 2: 15; 
Cholesterol_Regulatory_Pathway, 698,  5,  8,   56, 0, 2, 308252, 5444.15, 0, 0.00, 0: 2; 1: 26; 2: 15; 
Cholesterol_Regulatory_Pathway, 970,  7,  5,   56, 0, 2, 274295, 5444.15, 139, 0.00, 0: 2; 1: 26; 2: 15; 
Cholesterol_Regulatory_Pathway, 276,  5,  7,   56, 0, 2, 274295, 5444.15, 244, 0.00, 0: 2; 1: 26; 2: 15; 
Cholesterol_Regulatory_Pathway, 123,  5,  7,   56, 0, 2, 274295, 5444.15, 0, 0.00, 0: 2; 1: 26; 2: 15; 
Cholesterol_Regulatory_Pathway, 925,  4, 10,   56, 0, 2, 308444, 5444.15, 85, 0.00, 0: 2; 1: 26; 2: 15; 
Cholesterol_Regulatory_Pathway, 304,  9,  4,   56, 0, 2, 281792, 5444.15, 0, 0.00, 0: 2; 1: 26; 2: 15; 
Cholesterol_Regulatory_Pathway, 917,  4,  9,   56, 0, 2, 281782, 5444.15, 85, 0.00, 0: 2; 1: 26; 2: 15; 
Cholesterol_Regulatory_Pathway, 424,  4, 10,   56, 0, 2, 308225, 5444.15, 32, 0.00, 0: 2; 1: 26; 2: 15; 
Cholesterol_Regulatory_Pathway,  27,  6,  6,   56, 0, 2, 281785, 5444.15, 91, 0.00, 0: 2; 1: 26; 2: 15; 
Cholesterol_Regulatory_Pathway, 282,  7,  5,   56, 0, 2, 274295, 5444.15, 48, 0.00, 0: 2; 1: 26; 2: 15; 
Cholesterol_Regulatory_Pathway, 929,  6,  6,   56, 0, 2, 281788, 5444.15, 0, 0.00, 0: 2; 1: 26; 2: 15; 
Cholesterol_Regulatory_Pathway, 937,  5,  7,   56, 0, 2, 274295, 5444.15, 0, 0.00, 0: 2; 1: 26; 2: 15; 
Cholesterol_Regulatory_Pathway, 410,  7,  5,   56, 0, 2, 274295, 5444.15, 139, 0.00, 0: 2; 1: 26; 2: 15; 
Cholesterol_Regulatory_Pathway,  46,  9,  4,   56, 0, 2, 281802, 5444.15, 0, 0.00, 0: 2; 1: 26; 2: 15; 
Cholesterol_Regulatory_Pathway, 290,  5,  8,   56, 0, 2, 308309, 5444.15, 0, 0.00, 0: 2; 1: 26; 2: 15; 
Cholesterol_Regulatory_Pathway, 298,  5,  8,   56, 0, 2, 308240, 5444.15, 0, 0.00, 0: 2; 1: 26; 2: 15; 
Cholesterol_Regulatory_Pathway, 735,  9,  4,   56, 0, 2, 281792, 5444.15, 0, 0.00, 0: 2; 1: 26; 2: 15; 
Cholesterol_Regulatory_Pathway, 949,  5,  7,   56, 0, 2, 274295, 5444.15, 0, 0.00, 0: 2; 1: 26; 2: 15; 
Cholesterol_Regulatory_Pathway, 294,  4, 10,   56, 0, 2, 308302, 5444.15, 0, 0.00, 0: 2; 1: 26; 2: 15; 
Cholesterol_Regulatory_Pathway,  12,  4, 10,   56, 0, 2, 308302, 5444.15, 104, 0.00, 0: 2; 1: 26; 2: 15; 
Cholesterol_Regulatory_Pathway, 295,  9,  4,   56, 0, 2, 281779, 5444.15, 0, 0.00, 0: 2; 1: 26; 2: 15; 
Cholesterol_Regulatory_Pathway,  35,  6,  6,   56, 0, 2, 281793, 5444.15, 0, 0.00, 0: 2; 1: 26; 2: 15; 
Cholesterol_Regulatory_Pathway, 485,  9,  4,   56, 0, 2, 281795, 5444.15, 0, 0.00, 0: 2; 1: 26; 2: 15; 
Cholesterol_Regulatory_Pathway, 331,  4,  9,   56, 0, 2, 281774, 5444.15, 91, 0.00, 0: 2; 1: 26; 2: 15; 
Cholesterol_Regulatory_Pathway, 321,  6,  6,   56, 0, 2, 281779, 5444.15, 132, 0.00, 0: 2; 1: 26; 2: 15; 
Cholesterol_Regulatory_Pathway, 486,  7,  5,   56, 0, 2, 274295, 5444.15, 0, 0.00, 0: 2; 1: 26; 2: 15; 
Cholesterol_Regulatory_Pathway,  42,  5,  7,   56, 0, 2, 274295, 5444.15, 0, 0.00, 0: 2; 1: 26; 2: 15; 
Cholesterol_Regulatory_Pathway, 888,  4,  9,   56, 0, 2, 281793, 5444.15, 0, 0.00, 0: 2; 1: 26; 2: 15; 
Cholesterol_Regulatory_Pathway, 258,  7,  5,   56, 0, 2, 274295, 5444.15, 139, 0.00, 0: 2; 1: 26; 2: 15; 
Cholesterol_Regulatory_Pathway, 144,  7,  5,   56, 0, 2, 274295, 5444.15, 224, 0.00, 0: 2; 1: 26; 2: 15; 
Cholesterol_Regulatory_Pathway, 347,  9,  4,   56, 0, 2, 281781, 5444.15, 91, 0.00, 0: 2; 1: 26; 2: 15; 
Cholesterol_Regulatory_Pathway, 491,  4,  9,   56, 0, 2, 281796, 5444.15, 112, 0.00, 0: 2; 1: 26; 2: 15; 
Cholesterol_Regulatory_Pathway, 906,  7,  5,   56, 0, 2, 274295, 5444.15, 139, 0.00, 0: 2; 1: 26; 2: 15; 
Cholesterol_Regulatory_Pathway, 903,  4, 10,   56, 0, 2, 308305, 5444.15, 0, 0.00, 0: 2; 1: 26; 2: 15; 
Cholesterol_Regulatory_Pathway, 885,  6,  6,   56, 0, 2, 281789, 5444.15, 0, 0.00, 0: 2; 1: 26; 2: 15; 
Cholesterol_Regulatory_Pathway, 717,  5,  8,   56, 0, 2, 308258, 5444.15, 85, 0.00, 0: 2; 1: 26; 2: 15; 
Cholesterol_Regulatory_Pathway, 316,  9,  4,   56, 0, 2, 281792, 5444.15, 2, 0.00, 0: 2; 1: 26; 2: 15; 
Cholesterol_Regulatory_Pathway, 175,  5,  7,   57, 0, 2, 274295, 5444.15, 0, 0.00, 0: 2; 1: 25; 2: 16; 
Cholesterol_Regulatory_Pathway,  10,  4, 10,   57, 0, 2, 308288, 5444.15, 187, 0.00, 0: 2; 1: 25; 2: 16; 
Cholesterol_Regulatory_Pathway,  75,  4,  9,   57, 0, 2, 281778, 5444.15, 91, 0.00, 0: 2; 1: 25; 2: 16; 
Cholesterol_Regulatory_Pathway, 595,  4,  9,   57, 0, 2, 281788, 5444.15, 91, 0.00, 0: 2; 1: 25; 2: 16; 
Cholesterol_Regulatory_Pathway, 594,  6,  6,   57, 0, 2, 281795, 5444.15, 139, 0.00, 0: 2; 1: 25; 2: 16; 
Cholesterol_Regulatory_Pathway, 352,  7,  5,   57, 0, 2, 274295, 5444.15, 13, 0.00, 0: 2; 1: 25; 2: 16; 
Cholesterol_Regulatory_Pathway, 724,  7,  5,   57, 0, 2, 274295, 5444.15, 244, 0.00, 0: 2; 1: 25; 2: 16; 
Cholesterol_Regulatory_Pathway, 384,  7,  5,   57, 0, 2, 274295, 5444.15, 0, 0.00, 0: 2; 1: 25; 2: 16; 
Cholesterol_Regulatory_Pathway, 106,  4,  9,   57, 0, 2, 281811, 5444.15, 99, 0.00, 0: 2; 1: 25; 2: 16; 
Cholesterol_Regulatory_Pathway, 591,  5,  8,   57, 0, 2, 308285, 5444.15, 0, 0.00, 0: 2; 1: 25; 2: 16; 
Cholesterol_Regulatory_Pathway, 830,  4, 10,   57, 0, 2, 308302, 5444.15, 0, 0.00, 0: 2; 1: 25; 2: 16; 
Cholesterol_Regulatory_Pathway,   2,  5,  8,   57, 0, 2, 308298, 5444.15, 187, 0.00, 0: 2; 1: 25; 2: 16; 
Cholesterol_Regulatory_Pathway, 955,  5,  8,   57, 0, 2, 308284, 5444.15, 0, 0.00, 0: 2; 1: 25; 2: 16; 
Cholesterol_Regulatory_Pathway, 793,  4, 10,   57, 0, 2, 308313, 5444.15, 138, 0.00, 0: 2; 1: 25; 2: 16; 
Cholesterol_Regulatory_Pathway, 326,  9,  4,   57, 0, 2, 281787, 5444.15, 0, 0.00, 0: 2; 1: 25; 2: 16; 
Cholesterol_Regulatory_Pathway, 951,  7,  5,   57, 0, 2, 274295, 5444.15, 0, 0.00, 0: 2; 1: 25; 2: 16; 
Cholesterol_Regulatory_Pathway, 366,  5,  7,   57, 0, 2, 274295, 5444.15, 115, 0.00, 0: 2; 1: 25; 2: 16; 
Cholesterol_Regulatory_Pathway, 775,  6,  6,   57, 0, 2, 281803, 5444.15, 0, 0.00, 0: 2; 1: 25; 2: 16; 
Cholesterol_Regulatory_Pathway, 979,  7,  5,   57, 0, 2, 274295, 5444.15, 91, 0.00, 0: 2; 1: 25; 2: 16; 
Cholesterol_Regulatory_Pathway, 977,  4, 10,   57, 0, 2, 308285, 5444.15, 134, 0.00, 0: 2; 1: 25; 2: 16; 
Cholesterol_Regulatory_Pathway, 611,  6,  6,   57, 0, 2, 281792, 5444.15, 0, 0.00, 0: 2; 1: 25; 2: 16; 
Cholesterol_Regulatory_Pathway, 762,  4, 10,   57, 0, 2, 308568, 5444.15, 0, 0.00, 0: 2; 1: 25; 2: 16; 
Cholesterol_Regulatory_Pathway, 103,  9,  4,   57, 0, 2, 281794, 5444.15, 0, 0.00, 0: 2; 1: 25; 2: 16; 
Cholesterol_Regulatory_Pathway, 362,  5,  7,   57, 0, 2, 274295, 5444.15, 104, 0.00, 0: 2; 1: 25; 2: 16; 
Cholesterol_Regulatory_Pathway, 609,  4, 10,   57, 0, 2, 308280, 5444.15, 0, 0.00, 0: 2; 1: 25; 2: 16; 
Cholesterol_Regulatory_Pathway,   5,  7,  5,   57, 0, 2, 274295, 5444.15, 127, 0.00, 0: 2; 1: 25; 2: 16; 
Cholesterol_Regulatory_Pathway, 800,  5,  7,   57, 0, 2, 274295, 5444.15, 18, 0.00, 0: 2; 1: 25; 2: 16; 
Cholesterol_Regulatory_Pathway,  77,  5,  7,   57, 0, 2, 274295, 5444.15, 85, 0.00, 0: 2; 1: 25; 2: 16; 
Cholesterol_Regulatory_Pathway, 317,  5,  7,   57, 0, 2, 274295, 5444.15, 0, 0.00, 0: 2; 1: 25; 2: 16; 
Cholesterol_Regulatory_Pathway, 345,  5,  8,   57, 0, 2, 308331, 5444.15, 141, 0.00, 0: 2; 1: 25; 2: 16; 
Cholesterol_Regulatory_Pathway, 339,  7,  5,   57, 0, 2, 274295, 5444.15, 91, 0.00, 0: 2; 1: 25; 2: 16; 
Cholesterol_Regulatory_Pathway, 105,  4, 10,   57, 0, 2, 308279, 5444.15, 65, 0.00, 0: 2; 1: 25; 2: 16; 
Cholesterol_Regulatory_Pathway, 603,  5,  8,   57, 0, 2, 308241, 5444.15, 91, 0.00, 0: 2; 1: 25; 2: 16; 
Cholesterol_Regulatory_Pathway, 338,  9,  4,   57, 0, 2, 281787, 5444.15, 139, 0.00, 0: 2; 1: 25; 2: 16; 
Cholesterol_Regulatory_Pathway, 381,  9,  4,   57, 0, 2, 281794, 5444.15, 0, 0.00, 0: 2; 1: 25; 2: 16; 
Cholesterol_Regulatory_Pathway, 796,  5,  7,   57, 0, 2, 274295, 5444.15, 244, 0.00, 0: 2; 1: 25; 2: 16; 
Cholesterol_Regulatory_Pathway, 301,  5,  7,   57, 0, 2, 274295, 5444.15, 0, 0.00, 0: 2; 1: 25; 2: 16; 
Cholesterol_Regulatory_Pathway, 173,  4, 10,   57, 0, 2, 308109, 5444.15, 0, 0.00, 0: 2; 1: 25; 2: 16; 
Cholesterol_Regulatory_Pathway, 893,  6,  6,   57, 0, 2, 281786, 5444.15, 0, 0.00, 0: 2; 1: 25; 2: 16; 
Cholesterol_Regulatory_Pathway, 916,  5,  7,   57, 0, 2, 274295, 5444.15, 244, 0.00, 0: 2; 1: 25; 2: 16; 
Cholesterol_Regulatory_Pathway, 854,  5,  7,   57, 0, 2, 274295, 5444.15, 0, 0.00, 0: 2; 1: 25; 2: 16; 
Cholesterol_Regulatory_Pathway, 580,  5,  7,   57, 0, 2, 274295, 5444.15, 244, 0.00, 0: 2; 1: 25; 2: 16; 
Cholesterol_Regulatory_Pathway, 228,  5,  8,   57, 0, 2, 308160, 5444.15, 0, 0.00, 0: 2; 1: 25; 2: 16; 
Cholesterol_Regulatory_Pathway,  32,  4,  9,   57, 0, 2, 281798, 5444.15, 17, 0.00, 0: 2; 1: 25; 2: 16; 
Cholesterol_Regulatory_Pathway, 862,  7,  5,   57, 0, 2, 274295, 5444.15, 0, 0.00, 0: 2; 1: 25; 2: 16; 
Cholesterol_Regulatory_Pathway, 863,  6,  6,   57, 0, 2, 281779, 5444.15, 0, 0.00, 0: 2; 1: 25; 2: 16; 
Cholesterol_Regulatory_Pathway, 270,  4, 10,   57, 0, 2, 308509, 5444.15, 0, 0.00, 0: 2; 1: 25; 2: 16; 
Cholesterol_Regulatory_Pathway, 265,  4,  9,   57, 0, 2, 281809, 5444.15, 132, 0.00, 0: 2; 1: 25; 2: 16; 
Cholesterol_Regulatory_Pathway,  38,  6,  6,   57, 0, 2, 281786, 5444.15, 0, 0.00, 0: 2; 1: 25; 2: 16; 
Cholesterol_Regulatory_Pathway, 233,  9,  4,   57, 0, 2, 281789, 5444.15, 0, 0.00, 0: 2; 1: 25; 2: 16; 
Cholesterol_Regulatory_Pathway, 691,  7,  5,   57, 0, 2, 274295, 5444.15, 0, 0.00, 0: 2; 1: 25; 2: 16; 
Cholesterol_Regulatory_Pathway, 855,  4, 10,   57, 0, 2, 308276, 5444.15, 0, 0.00, 0: 2; 1: 25; 2: 16; 
Cholesterol_Regulatory_Pathway,  40,  4, 10,   57, 0, 2, 308284, 5444.15, 30, 0.00, 0: 2; 1: 25; 2: 16; 
Cholesterol_Regulatory_Pathway, 478,  5,  8,   57, 0, 2, 308264, 5444.15, 0, 0.00, 0: 2; 1: 25; 2: 16; 
Cholesterol_Regulatory_Pathway, 238,  6,  6,   57, 0, 2, 281805, 5444.15, 0, 0.00, 0: 2; 1: 25; 2: 16; 
Cholesterol_Regulatory_Pathway, 143,  9,  4,   57, 0, 2, 281788, 5444.15, 0, 0.00, 0: 2; 1: 25; 2: 16; 
Cholesterol_Regulatory_Pathway, 513,  9,  4,   57, 0, 2, 281789, 5444.15, 133, 0.00, 0: 2; 1: 25; 2: 16; 
Cholesterol_Regulatory_Pathway, 871,  6,  6,   57, 0, 2, 281795, 5444.15, 0, 0.00, 0: 2; 1: 25; 2: 16; 
Cholesterol_Regulatory_Pathway, 241,  7,  5,   57, 0, 2, 274295, 5444.15, 0, 0.00, 0: 2; 1: 25; 2: 16; 
Cholesterol_Regulatory_Pathway,  50,  6,  6,   57, 0, 2, 281802, 5444.15, 0, 0.00, 0: 2; 1: 25; 2: 16; 
Cholesterol_Regulatory_Pathway, 506,  4, 10,   57, 0, 2, 308491, 5444.15, 0, 0.00, 0: 2; 1: 25; 2: 16; 
Cholesterol_Regulatory_Pathway, 887,  5,  7,   57, 0, 2, 274295, 5444.15, 0, 0.00, 0: 2; 1: 25; 2: 16; 
Cholesterol_Regulatory_Pathway, 492,  7,  5,   57, 0, 2, 274295, 5444.15, 53, 0.00, 0: 2; 1: 25; 2: 16; 
Cholesterol_Regulatory_Pathway, 495,  5,  7,   57, 0, 2, 274295, 5444.15, 82, 0.00, 0: 2; 1: 25; 2: 16; 
Cholesterol_Regulatory_Pathway, 677,  6,  6,   57, 0, 2, 281775, 5444.15, 0, 0.00, 0: 2; 1: 25; 2: 16; 
Cholesterol_Regulatory_Pathway, 398,  4,  9,   57, 0, 2, 281770, 5444.15, 0, 0.00, 0: 2; 1: 25; 2: 16; 
Cholesterol_Regulatory_Pathway, 291,  5,  7,   57, 0, 2, 274295, 5444.15, 0, 0.00, 0: 2; 1: 25; 2: 16; 
Cholesterol_Regulatory_Pathway, 576,  5,  8,   57, 0, 2, 308259, 5444.15, 80, 0.00, 0: 2; 1: 25; 2: 16; 
Cholesterol_Regulatory_Pathway, 156,  7,  5,   57, 0, 2, 274295, 5444.15, 244, 0.00, 0: 2; 1: 25; 2: 16; 
Cholesterol_Regulatory_Pathway, 286,  5,  7,   57, 0, 2, 274295, 5444.15, 0, 0.00, 0: 2; 1: 25; 2: 16; 
Cholesterol_Regulatory_Pathway, 407,  6,  6,   57, 0, 2, 281795, 5444.15, 0, 0.00, 0: 2; 1: 25; 2: 16; 
Cholesterol_Regulatory_Pathway, 284,  7,  5,   57, 0, 2, 274295, 5444.15, 244, 0.00, 0: 2; 1: 25; 2: 16; 
Cholesterol_Regulatory_Pathway,  25,  5,  7,   57, 0, 2, 274295, 5444.15, 139, 0.00, 0: 2; 1: 25; 2: 16; 
Cholesterol_Regulatory_Pathway, 283,  6,  6,   57, 0, 2, 281798, 5444.15, 91, 0.00, 0: 2; 1: 25; 2: 16; 
Cholesterol_Regulatory_Pathway, 703,  6,  6,   57, 0, 2, 281784, 5444.15, 1, 0.00, 0: 2; 1: 25; 2: 16; 
Cholesterol_Regulatory_Pathway, 562,  4, 10,   57, 0, 2, 308363, 5444.15, 101, 0.00, 0: 2; 1: 25; 2: 16; 
Cholesterol_Regulatory_Pathway, 701,  5,  7,   57, 0, 2, 274295, 5444.15, 1, 0.00, 0: 2; 1: 25; 2: 16; 
Cholesterol_Regulatory_Pathway,  63,  6,  6,   57, 0, 2, 281787, 5444.15, 0, 0.00, 0: 2; 1: 25; 2: 16; 
Cholesterol_Regulatory_Pathway,  30,  4, 10,   57, 0, 2, 308307, 5444.15, 0, 0.00, 0: 2; 1: 25; 2: 16; 
Cholesterol_Regulatory_Pathway, 921,  6,  6,   57, 0, 2, 281793, 5444.15, 128, 0.00, 0: 2; 1: 25; 2: 16; 
Cholesterol_Regulatory_Pathway, 673,  5,  7,   57, 0, 2, 274295, 5444.15, 0, 0.00, 0: 2; 1: 25; 2: 16; 
Cholesterol_Regulatory_Pathway, 842,  9,  4,   57, 0, 2, 281802, 5444.15, 139, 0.00, 0: 2; 1: 25; 2: 16; 
Cholesterol_Regulatory_Pathway, 555,  4, 10,   57, 0, 2, 308312, 5444.15, 112, 0.00, 0: 2; 1: 25; 2: 16; 
Cholesterol_Regulatory_Pathway, 425,  9,  4,   57, 0, 2, 281800, 5444.15, 67, 0.00, 0: 2; 1: 25; 2: 16; 
Cholesterol_Regulatory_Pathway, 172,  5,  8,   58, 0, 2, 308266, 5444.15, 0, 0.00, 0: 2; 1: 24; 2: 17; 
Cholesterol_Regulatory_Pathway, 112,  6,  6,   58, 0, 2, 281794, 5444.15, 67, 0.00, 0: 2; 1: 24; 2: 17; 
Cholesterol_Regulatory_Pathway, 711,  7,  5,   58, 0, 2, 274295, 5444.15, 0, 0.00, 0: 2; 1: 24; 2: 17; 
Cholesterol_Regulatory_Pathway, 719,  4,  9,   58, 0, 2, 281800, 5444.15, 0, 0.00, 0: 2; 1: 24; 2: 17; 
Cholesterol_Regulatory_Pathway, 758,  4, 10,   58, 0, 2, 308323, 5444.15, 0, 0.00, 0: 2; 1: 24; 2: 17; 
Cholesterol_Regulatory_Pathway, 646,  5,  7,   58, 0, 2, 274295, 5444.15, 0, 0.00, 0: 2; 1: 24; 2: 17; 
Cholesterol_Regulatory_Pathway, 657,  7,  5,   58, 0, 2, 274295, 5444.15, 133, 0.00, 0: 2; 1: 24; 2: 17; 
Cholesterol_Regulatory_Pathway, 128,  9,  4,   58, 0, 2, 281783, 5444.15, 208, 0.00, 0: 2; 1: 24; 2: 17; 
Cholesterol_Regulatory_Pathway, 733,  7,  5,   58, 0, 2, 274295, 5444.15, 85, 0.00, 0: 2; 1: 24; 2: 17; 
Cholesterol_Regulatory_Pathway, 174,  5,  7,   58, 0, 2, 274295, 5444.15, 0, 0.00, 0: 2; 1: 24; 2: 17; 
Cholesterol_Regulatory_Pathway, 129,  4,  9,   58, 0, 2, 281790, 5444.15, 131, 0.00, 0: 2; 1: 24; 2: 17; 
