Seed 1656949570
ARCH 1|F_ID 2|LIMIT 6
before: 
306(1000)
macrophave_activation, 935, 19, 17,  942, 1, 6, 2600086, 75543.10, 0, 0.00, 1: 277; 2: 147; 3: 48; 4: 26; 5: 15; 6: 8; 
macrophave_activation, 496, 16, 21,  942, 1, 6, 2696291, 75543.10, 128, 0.00, 1: 285; 2: 130; 3: 51; 4: 37; 5: 12; 6: 6; 
macrophave_activation,  49, 21, 16,  942, 1, 6, 2696046, 75543.10, 0, 0.00, 1: 295; 2: 115; 3: 57; 4: 30; 5: 18; 6: 6; 
macrophave_activation, 210, 19, 17,  943, 1, 6, 2600079, 75543.10, 0, 0.00, 1: 289; 2: 131; 3: 49; 4: 26; 5: 15; 6: 11; 
macrophave_activation, 849, 18, 18,  943, 1, 6, 2616157, 75543.10, 0, 0.00, 1: 275; 2: 143; 3: 57; 4: 25; 5: 15; 6: 6; 
macrophave_activation, 348, 13, 25,  943, 1, 6, 2632165, 75543.10, 200, 0.00, 1: 293; 2: 130; 3: 46; 4: 24; 5: 12; 6: 16; 
macrophave_activation, 669, 11, 31,  943, 1, 6, 2772609, 75543.10, 85, 0.00, 1: 278; 2: 143; 3: 56; 4: 20; 5: 13; 6: 11; 
macrophave_activation, 110, 19, 17,  943, 1, 6, 2600086, 75543.10, 0, 0.00, 1: 277; 2: 146; 3: 46; 4: 29; 5: 18; 6: 5; 
macrophave_activation, 345, 13, 25,  943, 1, 6, 2632167, 75543.10, 56, 0.00, 1: 284; 2: 140; 3: 45; 4: 28; 5: 12; 6: 12; 
macrophave_activation, 775, 17, 19,  943, 1, 6, 2600112, 75543.10, 0, 0.00, 1: 293; 2: 124; 3: 46; 4: 34; 5: 16; 6: 8; 
macrophave_activation, 892, 15, 22,  943, 1, 6, 2658091, 75543.10, 200, 0.00, 1: 299; 2: 120; 3: 47; 4: 25; 5: 17; 6: 13; 
macrophave_activation, 422, 12, 29,  943, 1, 6, 2821443, 75543.10, 0, 0.00, 1: 281; 2: 143; 3: 45; 4: 30; 5: 11; 6: 11; 
macrophave_activation,   3, 18, 18,  943, 1, 6, 2616110, 75543.10, 112, 0.00, 1: 280; 2: 135; 3: 59; 4: 25; 5: 16; 6: 6; 
macrophave_activation,  92, 11, 30,  943, 1, 6, 2658264, 75543.10, 200, 0.00, 1: 305; 2: 115; 3: 46; 4: 22; 5: 16; 6: 17; 
macrophave_activation, 232, 19, 17,  943, 1, 6, 2600098, 75543.10, 64, 0.00, 1: 289; 2: 121; 3: 58; 4: 34; 5: 12; 6: 7; 
macrophave_activation, 911, 17, 19,  943, 1, 6, 2600096, 75543.10, 0, 0.00, 1: 289; 2: 124; 3: 56; 4: 31; 5: 12; 6: 9; 
macrophave_activation, 159, 16, 21,  943, 1, 6, 2695958, 75543.10, 0, 0.00, 1: 280; 2: 147; 3: 43; 4: 24; 5: 18; 6: 9; 
macrophave_activation, 202, 11, 30,  944, 1, 6, 2658105, 75543.10, 240, 0.00, 1: 283; 2: 144; 3: 40; 4: 27; 5: 17; 6: 10; 
macrophave_activation, 714, 14, 23,  944, 1, 6, 2635731, 75543.10, 240, 0.00, 1: 284; 2: 131; 3: 52; 4: 33; 5: 16; 6: 5; 
macrophave_activation, 356, 12, 28,  944, 1, 6, 2696178, 75543.10, 0, 0.00, 1: 295; 2: 126; 3: 42; 4: 30; 5: 17; 6: 11; 
macrophave_activation, 135, 13, 25,  944, 1, 6, 2632196, 75543.10, 0, 0.00, 1: 276; 2: 145; 3: 48; 4: 30; 5: 18; 6: 4; 
macrophave_activation, 599, 14, 23,  944, 1, 6, 2635731, 75543.10, 0, 0.00, 1: 284; 2: 136; 3: 52; 4: 22; 5: 18; 6: 9; 
macrophave_activation, 377, 12, 28,  944, 1, 6, 2696163, 75543.10, 56, 0.00, 1: 289; 2: 128; 3: 51; 4: 26; 5: 20; 6: 7; 
macrophave_activation, 660, 12, 28,  944, 1, 6, 2696163, 75543.10, 0, 0.00, 1: 285; 2: 133; 3: 52; 4: 27; 5: 15; 6: 9; 
macrophave_activation, 955, 14, 24,  944, 1, 6, 2696195, 75543.10, 142, 0.00, 1: 278; 2: 136; 3: 59; 4: 28; 5: 15; 6: 5; 
macrophave_activation, 528, 11, 32,  944, 1, 6, 2820065, 75543.10, 202, 0.00, 1: 294; 2: 118; 3: 56; 4: 30; 5: 12; 6: 11; 
macrophave_activation, 670, 13, 26,  944, 1, 6, 2727129, 75543.10, 0, 0.00, 1: 282; 2: 138; 3: 49; 4: 27; 5: 19; 6: 6; 
macrophave_activation, 296, 12, 29,  944, 1, 6, 2820625, 75543.10, 192, 0.00, 1: 289; 2: 139; 3: 42; 4: 20; 5: 15; 6: 16; 
macrophave_activation, 898, 13, 26,  945, 1, 6, 2727061, 75543.10, 0, 0.00, 1: 286; 2: 132; 3: 50; 4: 30; 5: 13; 6: 10; 
macrophave_activation, 326, 12, 28,  945, 1, 6, 2696174, 75543.10, 0, 0.00, 1: 287; 2: 136; 3: 39; 4: 31; 5: 23; 6: 5; 
macrophave_activation, 806, 11, 31,  945, 1, 6, 2773239, 75543.10, 0, 0.00, 1: 288; 2: 131; 3: 54; 4: 19; 5: 17; 6: 12; 
macrophave_activation, 643, 13, 25,  945, 1, 6, 2632238, 75543.10, 0, 0.00, 1: 287; 2: 128; 3: 54; 4: 29; 5: 14; 6: 9; 
macrophave_activation, 886, 16, 21,  945, 1, 6, 2696277, 75543.10, 0, 0.00, 1: 292; 2: 124; 3: 53; 4: 24; 5: 18; 6: 10; 
macrophave_activation, 403, 12, 28,  945, 1, 6, 2695907, 75543.10, 0, 0.00, 1: 288; 2: 131; 3: 48; 4: 27; 5: 19; 6: 8; 
macrophave_activation, 404, 13, 25,  945, 1, 6, 2632153, 75543.10, 0, 0.00, 1: 285; 2: 130; 3: 53; 4: 31; 5: 15; 6: 7; 
macrophave_activation, 188, 12, 27,  945, 1, 6, 2616138, 75543.10, 200, 0.00, 1: 284; 2: 133; 3: 56; 4: 23; 5: 15; 6: 10; 
macrophave_activation, 368, 18, 18,  945, 1, 6, 2616169, 75543.10, 109, 0.00, 1: 302; 2: 119; 3: 39; 4: 28; 5: 22; 6: 11; 
macrophave_activation, 338, 11, 32,  945, 1, 6, 2820310, 75543.10, 0, 0.00, 1: 295; 2: 121; 3: 53; 4: 23; 5: 17; 6: 12; 
macrophave_activation, 618, 18, 18,  945, 1, 6, 2616069, 75543.10, 240, 0.00, 1: 288; 2: 129; 3: 57; 4: 19; 5: 16; 6: 12; 
macrophave_activation, 803, 12, 28,  946, 1, 6, 2696387, 75543.10, 0, 0.00, 1: 282; 2: 139; 3: 51; 4: 23; 5: 15; 6: 11; 
macrophave_activation, 387, 13, 26,  946, 1, 6, 2727177, 75543.10, 0, 0.00, 1: 306; 2: 102; 3: 52; 4: 34; 5: 18; 6: 9; 
macrophave_activation, 394, 14, 23,  946, 1, 6, 2635731, 75543.10, 240, 0.00, 1: 288; 2: 128; 3: 50; 4: 30; 5: 18; 6: 7; 
macrophave_activation, 167, 17, 20,  946, 1, 6, 2757226, 75543.10, 0, 0.00, 1: 292; 2: 123; 3: 53; 4: 26; 5: 17; 6: 10; 
macrophave_activation, 566, 13, 26,  946, 1, 6, 2727022, 75543.10, 0, 0.00, 1: 303; 2: 121; 3: 37; 4: 24; 5: 22; 6: 14; 
macrophave_activation, 409, 12, 28,  946, 1, 6, 2696459, 75543.10, 56, 0.00, 1: 288; 2: 125; 3: 56; 4: 29; 5: 14; 6: 9; 
macrophave_activation, 631, 13, 26,  946, 1, 6, 2726888, 75543.10, 0, 0.00, 1: 294; 2: 124; 3: 52; 4: 22; 5: 14; 6: 15; 
macrophave_activation,  82, 12, 28,  946, 1, 6, 2696412, 75543.10, 0, 0.00, 1: 287; 2: 130; 3: 52; 4: 24; 5: 21; 6: 7; 
macrophave_activation, 613, 12, 29,  946, 1, 6, 2821197, 75543.10, 0, 0.00, 1: 290; 2: 125; 3: 49; 4: 35; 5: 13; 6: 9; 
macrophave_activation, 247, 14, 23,  946, 1, 6, 2635731, 75543.10, 0, 0.00, 1: 277; 2: 139; 3: 58; 4: 26; 5: 13; 6: 8; 
macrophave_activation, 287, 16, 21,  946, 1, 6, 2696366, 75543.10, 0, 0.00, 1: 280; 2: 135; 3: 55; 4: 30; 5: 15; 6: 6; 
macrophave_activation, 458, 19, 17,  946, 1, 6, 2600100, 75543.10, 240, 0.00, 1: 282; 2: 143; 3: 39; 4: 32; 5: 17; 6: 8; 
macrophave_activation,  33, 12, 28,  946, 1, 6, 2696047, 75543.10, 0, 0.00, 1: 285; 2: 134; 3: 50; 4: 26; 5: 17; 6: 9; 
macrophave_activation, 413, 13, 25,  946, 1, 6, 2632233, 75543.10, 85, 0.00, 1: 292; 2: 123; 3: 45; 4: 38; 5: 17; 6: 6; 
macrophave_activation, 537, 17, 19,  946, 1, 6, 2600088, 75543.10, 57, 0.00, 1: 291; 2: 126; 3: 46; 4: 35; 5: 13; 6: 10; 
macrophave_activation, 352, 14, 24,  946, 1, 6, 2695908, 75543.10, 177, 0.00, 1: 299; 2: 120; 3: 45; 4: 25; 5: 20; 6: 12; 
macrophave_activation, 597, 12, 28,  946, 1, 6, 2695945, 75543.10, 0, 0.00, 1: 285; 2: 130; 3: 54; 4: 28; 5: 17; 6: 7; 
macrophave_activation, 127, 13, 26,  946, 1, 6, 2726897, 75543.10, 0, 0.00, 1: 290; 2: 133; 3: 43; 4: 23; 5: 23; 6: 9; 
macrophave_activation,  40, 19, 17,  947, 1, 6, 2600103, 75543.10, 144, 0.00, 1: 277; 2: 139; 3: 50; 4: 37; 5: 14; 6: 4; 
macrophave_activation,  90, 12, 27,  947, 1, 6, 2616138, 75543.10, 240, 0.00, 1: 287; 2: 138; 3: 45; 4: 21; 5: 15; 6: 15; 
macrophave_activation, 800, 14, 23,  947, 1, 6, 2635731, 75543.10, 217, 0.00, 1: 284; 2: 130; 3: 56; 4: 30; 5: 11; 6: 10; 
macrophave_activation, 703, 19, 17,  947, 1, 6, 2600108, 75543.10, 0, 0.00, 1: 290; 2: 129; 3: 50; 4: 21; 5: 21; 6: 10; 
macrophave_activation, 376, 15, 22,  947, 1, 6, 2658211, 75543.10, 96, 0.00, 1: 292; 2: 115; 3: 61; 4: 31; 5: 14; 6: 8; 
macrophave_activation, 243, 11, 30,  947, 1, 6, 2658109, 75543.10, 0, 0.00, 1: 286; 2: 136; 3: 48; 4: 22; 5: 17; 6: 12; 
macrophave_activation, 728, 14, 24,  947, 1, 6, 2695998, 75543.10, 32, 0.00, 1: 288; 2: 128; 3: 51; 4: 30; 5: 14; 6: 10; 
macrophave_activation, 208, 12, 29,  947, 1, 6, 2821089, 75543.10, 180, 0.00, 1: 289; 2: 127; 3: 54; 4: 23; 5: 18; 6: 10; 
macrophave_activation, 841, 13, 26,  947, 1, 6, 2727275, 75543.10, 60, 0.00, 1: 275; 2: 152; 3: 41; 4: 28; 5: 17; 6: 8; 
macrophave_activation, 343, 13, 25,  947, 1, 6, 2632185, 75543.10, 0, 0.00, 1: 292; 2: 130; 3: 45; 4: 24; 5: 16; 6: 14; 
macrophave_activation, 216, 13, 26,  947, 1, 6, 2726620, 75543.10, 32, 0.00, 1: 277; 2: 144; 3: 49; 4: 31; 5: 9; 6: 11; 
macrophave_activation, 640, 13, 25,  948, 1, 6, 2632201, 75543.10, 244, 0.00, 1: 285; 2: 137; 3: 50; 4: 20; 5: 15; 6: 14; 
macrophave_activation, 354, 13, 26,  948, 1, 6, 2727223, 75543.10, 0, 0.00, 1: 287; 2: 133; 3: 44; 4: 32; 5: 15; 6: 10; 
macrophave_activation, 649, 11, 30,  948, 1, 6, 2657757, 75543.10, 58, 0.00, 1: 283; 2: 138; 3: 52; 4: 20; 5: 15; 6: 13; 
macrophave_activation,  35, 14, 23,  948, 1, 6, 2635731, 75543.10, 0, 0.00, 1: 289; 2: 133; 3: 45; 4: 25; 5: 16; 6: 13; 
macrophave_activation, 882, 21, 16,  948, 1, 6, 2695949, 75543.10, 0, 0.00, 1: 285; 2: 125; 3: 57; 4: 32; 5: 18; 6: 4; 
macrophave_activation, 980, 15, 22,  949, 1, 6, 2658282, 75543.10, 0, 0.00, 1: 286; 2: 131; 3: 47; 4: 34; 5: 14; 6: 9; 
macrophave_activation, 764, 17, 19,  949, 1, 6, 2600056, 75543.10, 200, 0.00, 1: 288; 2: 126; 3: 51; 4: 33; 5: 14; 6: 9; 
macrophave_activation, 400, 12, 27,  949, 1, 6, 2616129, 75543.10, 209, 0.00, 1: 283; 2: 131; 3: 54; 4: 30; 5: 16; 6: 7; 
macrophave_activation, 408, 12, 27,  949, 1, 6, 2616134, 75543.10, 160, 0.00, 1: 293; 2: 126; 3: 50; 4: 20; 5: 18; 6: 14; 
macrophave_activation, 314, 12, 28,  949, 1, 6, 2696074, 75543.10, 240, 0.00, 1: 282; 2: 138; 3: 48; 4: 25; 5: 21; 6: 7; 
macrophave_activation, 291, 13, 25,  949, 1, 6, 2632215, 75543.10, 0, 0.00, 1: 290; 2: 124; 3: 51; 4: 32; 5: 14; 6: 10; 
macrophave_activation, 730, 12, 28,  949, 1, 6, 2696177, 75543.10, 240, 0.00, 1: 279; 2: 139; 3: 54; 4: 24; 5: 16; 6: 9; 
macrophave_activation, 478, 21, 16,  950, 1, 6, 2695879, 75543.10, 0, 0.00, 1: 277; 2: 144; 3: 45; 4: 33; 5: 14; 6: 8; 
macrophave_activation, 417, 12, 29,  950, 1, 6, 2820993, 75543.10, 0, 0.00, 1: 291; 2: 117; 3: 55; 4: 34; 5: 20; 6: 4; 
macrophave_activation, 984, 17, 19,  950, 1, 6, 2600084, 75543.10, 32, 0.00, 1: 289; 2: 130; 3: 44; 4: 27; 5: 25; 6: 6; 
macrophave_activation, 435, 12, 29,  950, 1, 6, 2821266, 75543.10, 0, 0.00, 1: 281; 2: 135; 3: 55; 4: 24; 5: 18; 6: 8; 
macrophave_activation,  13, 18, 18,  950, 1, 6, 2616146, 75543.10, 127, 0.00, 1: 282; 2: 132; 3: 55; 4: 29; 5: 15; 6: 8; 
macrophave_activation, 121, 13, 26,  950, 1, 6, 2726766, 75543.10, 54, 0.00, 1: 277; 2: 137; 3: 57; 4: 30; 5: 12; 6: 8; 
macrophave_activation, 924, 12, 28,  950, 1, 6, 2696231, 75543.10, 200, 0.00, 1: 294; 2: 122; 3: 50; 4: 24; 5: 20; 6: 11; 
macrophave_activation, 451, 17, 19,  950, 1, 6, 2600106, 75543.10, 0, 0.00, 1: 286; 2: 134; 3: 46; 4: 23; 5: 26; 6: 6; 
macrophave_activation, 813, 12, 28,  950, 1, 6, 2696340, 75543.10, 85, 0.00, 1: 287; 2: 134; 3: 43; 4: 30; 5: 16; 6: 11; 
macrophave_activation, 313, 12, 29,  950, 1, 6, 2821077, 75543.10, 55, 0.00, 1: 286; 2: 136; 3: 47; 4: 21; 5: 19; 6: 12; 
macrophave_activation, 156, 17, 20,  950, 1, 6, 2757751, 75543.10, 200, 0.00, 1: 294; 2: 115; 3: 57; 4: 29; 5: 17; 6: 9; 
macrophave_activation, 802, 12, 28,  950, 1, 6, 2696026, 75543.10, 0, 0.00, 1: 283; 2: 142; 3: 43; 4: 25; 5: 14; 6: 14; 
macrophave_activation, 570, 12, 29,  951, 1, 6, 2821289, 75543.10, 240, 0.00, 1: 288; 2: 130; 3: 50; 4: 23; 5: 19; 6: 11; 
macrophave_activation, 617, 13, 26,  951, 1, 6, 2726959, 75543.10, 58, 0.00, 1: 290; 2: 128; 3: 49; 4: 24; 5: 18; 6: 12; 
macrophave_activation, 822, 12, 27,  951, 1, 6, 2616168, 75543.10, 0, 0.00, 1: 288; 2: 127; 3: 50; 4: 28; 5: 21; 6: 7; 
macrophave_activation, 466, 14, 23,  951, 1, 6, 2635731, 75543.10, 0, 0.00, 1: 289; 2: 122; 3: 54; 4: 29; 5: 22; 6: 5; 
macrophave_activation, 908, 12, 29,  951, 1, 6, 2820798, 75543.10, 200, 0.00, 1: 288; 2: 125; 3: 54; 4: 28; 5: 17; 6: 9; 
macrophave_activation, 942, 18, 18,  951, 1, 6, 2616107, 75543.10, 0, 0.00, 1: 283; 2: 137; 3: 42; 4: 32; 5: 22; 6: 5; 
macrophave_activation,  61, 12, 29,  952, 1, 6, 2820881, 75543.10, 85, 0.00, 1: 283; 2: 128; 3: 59; 4: 25; 5: 20; 6: 6; 
macrophave_activation, 727, 12, 29,  952, 1, 6, 2820960, 75543.10, 0, 0.00, 1: 290; 2: 136; 3: 38; 4: 22; 5: 22; 6: 13; 
macrophave_activation, 531, 13, 26,  952, 1, 6, 2727142, 75543.10, 0, 0.00, 1: 294; 2: 120; 3: 45; 4: 34; 5: 21; 6: 7; 
macrophave_activation, 873, 16, 21,  952, 1, 6, 2696202, 75543.10, 60, 0.00, 1: 288; 2: 126; 3: 54; 4: 26; 5: 16; 6: 11; 
macrophave_activation, 177, 11, 32,  952, 1, 6, 2819646, 75543.10, 0, 0.00, 1: 281; 2: 142; 3: 45; 4: 24; 5: 18; 6: 11; 
macrophave_activation,   2, 11, 32,  953, 1, 6, 2819867, 75543.10, 185, 0.00, 1: 286; 2: 129; 3: 51; 4: 29; 5: 16; 6: 10; 
macrophave_activation,  26, 12, 27,  953, 1, 6, 2616129, 75543.10, 240, 0.00, 1: 281; 2: 139; 3: 51; 4: 21; 5: 17; 6: 12; 
macrophave_activation, 507, 12, 29,  953, 1, 6, 2820978, 75543.10, 142, 0.00, 1: 291; 2: 126; 3: 47; 4: 28; 5: 17; 6: 12; 
macrophave_activation, 333, 13, 26,  953, 1, 6, 2727105, 75543.10, 85, 0.00, 1: 294; 2: 127; 3: 44; 4: 23; 5: 17; 6: 16; 
macrophave_activation, 812, 12, 27,  953, 1, 6, 2616174, 75543.10, 200, 0.00, 1: 275; 2: 139; 3: 61; 4: 23; 5: 13; 6: 10; 
macrophave_activation, 826, 19, 17,  953, 1, 6, 2600070, 75543.10, 240, 0.00, 1: 270; 2: 151; 3: 52; 4: 24; 5: 15; 6: 9; 
macrophave_activation, 564, 19, 17,  953, 1, 6, 2600108, 75543.10, 0, 0.00, 1: 287; 2: 129; 3: 49; 4: 27; 5: 21; 6: 8; 
macrophave_activation, 346, 17, 20,  953, 1, 6, 2757569, 75543.10, 240, 0.00, 1: 289; 2: 136; 3: 37; 4: 25; 5: 23; 6: 11; 
macrophave_activation, 879, 13, 26,  953, 1, 6, 2727189, 75543.10, 0, 0.00, 1: 291; 2: 127; 3: 43; 4: 31; 5: 19; 6: 10; 
macrophave_activation, 399, 11, 32,  953, 1, 6, 2820008, 75543.10, 0, 0.00, 1: 285; 2: 138; 3: 41; 4: 25; 5: 23; 6: 9; 
macrophave_activation, 765, 14, 23,  953, 1, 6, 2635731, 75543.10, 85, 0.00, 1: 287; 2: 130; 3: 47; 4: 32; 5: 13; 6: 12; 
macrophave_activation, 737, 18, 18,  954, 1, 6, 2616157, 75543.10, 0, 0.00, 1: 286; 2: 126; 3: 56; 4: 27; 5: 16; 6: 10; 
macrophave_activation, 323, 19, 17,  954, 1, 6, 2600087, 75543.10, 0, 0.00, 1: 290; 2: 117; 3: 60; 4: 29; 5: 16; 6: 9; 
macrophave_activation, 520, 11, 31,  954, 1, 6, 2772632, 75543.10, 128, 0.00, 1: 293; 2: 122; 3: 48; 4: 27; 5: 21; 6: 10; 
macrophave_activation, 158, 13, 26,  954, 1, 6, 2726871, 75543.10, 0, 0.00, 1: 285; 2: 136; 3: 45; 4: 25; 5: 18; 6: 12; 
macrophave_activation, 922, 12, 27,  954, 1, 6, 2616131, 75543.10, 240, 0.00, 1: 281; 2: 131; 3: 55; 4: 32; 5: 14; 6: 8; 
macrophave_activation,   5, 13, 26,  954, 1, 6, 2726950, 75543.10, 127, 0.00, 1: 287; 2: 129; 3: 51; 4: 26; 5: 16; 6: 12; 
macrophave_activation, 462, 21, 16,  954, 1, 6, 2695865, 75543.10, 0, 0.00, 1: 294; 2: 123; 3: 46; 4: 25; 5: 22; 6: 11; 
macrophave_activation,  38, 18, 18,  954, 1, 6, 2616137, 75543.10, 0, 0.00, 1: 294; 2: 115; 3: 60; 4: 24; 5: 14; 6: 14; 
macrophave_activation, 251, 14, 24,  954, 1, 6, 2696181, 75543.10, 142, 0.00, 1: 279; 2: 144; 3: 45; 4: 26; 5: 14; 6: 13; 
macrophave_activation, 906, 14, 24,  955, 1, 6, 2696304, 75543.10, 240, 0.00, 1: 285; 2: 134; 3: 45; 4: 26; 5: 23; 6: 8; 
macrophave_activation,  53, 12, 29,  955, 1, 6, 2821174, 75543.10, 0, 0.00, 1: 278; 2: 134; 3: 56; 4: 31; 5: 15; 6: 7; 
macrophave_activation, 402, 11, 31,  955, 1, 6, 2773127, 75543.10, 0, 0.00, 1: 291; 2: 124; 3: 51; 4: 24; 5: 19; 6: 12; 
macrophave_activation, 883, 12, 28,  955, 1, 6, 2696156, 75543.10, 0, 0.00, 1: 276; 2: 140; 3: 54; 4: 25; 5: 19; 6: 7; 
macrophave_activation, 747, 12, 29,  955, 1, 6, 2820732, 75543.10, 142, 0.00, 1: 283; 2: 137; 3: 42; 4: 34; 5: 14; 6: 11; 
macrophave_activation, 896, 11, 30,  955, 1, 6, 2658290, 75543.10, 81, 0.00, 1: 301; 2: 113; 3: 46; 4: 29; 5: 18; 6: 14; 
macrophave_activation,  83, 12, 28,  955, 1, 6, 2696357, 75543.10, 0, 0.00, 1: 298; 2: 113; 3: 51; 4: 30; 5: 16; 6: 13; 
macrophave_activation,  68, 10, 33,  955, 1, 6, 2658119, 75543.10, 0, 0.00, 1: 280; 2: 142; 3: 48; 4: 22; 5: 15; 6: 14; 
macrophave_activation, 482, 15, 22,  956, 1, 6, 2657995, 75543.10, 0, 0.00, 1: 294; 2: 118; 3: 50; 4: 28; 5: 22; 6: 9; 
macrophave_activation, 173, 18, 18,  956, 1, 6, 2616129, 75543.10, 85, 0.00, 1: 280; 2: 143; 3: 45; 4: 23; 5: 17; 6: 13; 
macrophave_activation,  43, 11, 32,  956, 1, 6, 2820218, 75543.10, 142, 0.00, 1: 283; 2: 133; 3: 48; 4: 30; 5: 19; 6: 8; 
macrophave_activation, 186, 14, 23,  956, 1, 6, 2635731, 75543.10, 240, 0.00, 1: 276; 2: 140; 3: 49; 4: 35; 5: 13; 6: 8; 
macrophave_activation, 626, 13, 26,  956, 1, 6, 2727179, 75543.10, 0, 0.00, 1: 300; 2: 113; 3: 44; 4: 31; 5: 24; 6: 9; 
macrophave_activation, 876, 12, 27,  956, 1, 6, 2616155, 75543.10, 200, 0.00, 1: 283; 2: 140; 3: 36; 4: 36; 5: 15; 6: 11; 
macrophave_activation, 863, 11, 32,  956, 1, 6, 2819478, 75543.10, 0, 0.00, 1: 282; 2: 135; 3: 52; 4: 24; 5: 16; 6: 12; 
macrophave_activation, 792, 14, 24,  957, 1, 6, 2696384, 75543.10, 160, 0.00, 1: 286; 2: 134; 3: 43; 4: 27; 5: 20; 6: 11; 
macrophave_activation, 846, 17, 20,  957, 1, 6, 2757378, 75543.10, 0, 0.00, 1: 275; 2: 141; 3: 53; 4: 28; 5: 15; 6: 9; 
macrophave_activation, 469, 12, 29,  957, 1, 6, 2820831, 75543.10, 0, 0.00, 1: 281; 2: 136; 3: 48; 4: 29; 5: 18; 6: 9; 
macrophave_activation, 109, 15, 22,  957, 1, 6, 2658134, 75543.10, 85, 0.00, 1: 288; 2: 131; 3: 52; 4: 17; 5: 15; 6: 18; 
macrophave_activation, 218, 11, 31,  957, 1, 6, 2772984, 75543.10, 240, 0.00, 1: 277; 2: 141; 3: 50; 4: 26; 5: 18; 6: 9; 
macrophave_activation, 749, 11, 32,  957, 1, 6, 2820313, 75543.10, 85, 0.00, 1: 288; 2: 126; 3: 51; 4: 25; 5: 22; 6: 9; 
macrophave_activation, 978, 13, 26,  957, 1, 6, 2726997, 75543.10, 0, 0.00, 1: 297; 2: 121; 3: 43; 4: 26; 5: 19; 6: 15; 
macrophave_activation, 580, 11, 30,  957, 1, 6, 2658132, 75543.10, 0, 0.00, 1: 292; 2: 127; 3: 46; 4: 25; 5: 13; 6: 18; 
macrophave_activation, 426, 14, 23,  957, 1, 6, 2635731, 75543.10, 240, 0.00, 1: 274; 2: 144; 3: 51; 4: 26; 5: 18; 6: 8; 
macrophave_activation, 378, 13, 25,  957, 1, 6, 2632178, 75543.10, 240, 0.00, 1: 287; 2: 124; 3: 54; 4: 32; 5: 12; 6: 12; 
macrophave_activation, 560, 12, 29,  957, 1, 6, 2820944, 75543.10, 207, 0.00, 1: 271; 2: 156; 3: 40; 4: 26; 5: 18; 6: 10; 
macrophave_activation,  63, 12, 29,  958, 1, 6, 2819766, 75543.10, 0, 0.00, 1: 295; 2: 118; 3: 46; 4: 31; 5: 21; 6: 10; 
macrophave_activation, 641, 13, 25,  958, 1, 6, 2632138, 75543.10, 0, 0.00, 1: 288; 2: 130; 3: 44; 4: 27; 5: 22; 6: 10; 
macrophave_activation, 262, 19, 17,  958, 1, 6, 2600092, 75543.10, 0, 0.00, 1: 273; 2: 136; 3: 61; 4: 31; 5: 14; 6: 6; 
macrophave_activation, 504, 14, 23,  958, 1, 6, 2635731, 75543.10, 96, 0.00, 1: 283; 2: 135; 3: 48; 4: 23; 5: 23; 6: 9; 
macrophave_activation, 769, 13, 25,  958, 1, 6, 2632230, 75543.10, 0, 0.00, 1: 283; 2: 127; 3: 58; 4: 26; 5: 19; 6: 8; 
macrophave_activation, 607, 12, 28,  958, 1, 6, 2696419, 75543.10, 0, 0.00, 1: 285; 2: 120; 3: 59; 4: 35; 5: 16; 6: 6; 
macrophave_activation, 342, 11, 31,  958, 1, 6, 2773528, 75543.10, 0, 0.00, 1: 281; 2: 136; 3: 49; 4: 28; 5: 16; 6: 11; 
macrophave_activation, 721, 17, 19,  958, 1, 6, 2600113, 75543.10, 0, 0.00, 1: 294; 2: 120; 3: 44; 4: 33; 5: 20; 6: 10; 
macrophave_activation, 448, 11, 31,  958, 1, 6, 2772499, 75543.10, 10, 0.00, 1: 290; 2: 136; 3: 36; 4: 24; 5: 18; 6: 17; 
macrophave_activation, 190, 13, 26,  958, 1, 6, 2727077, 75543.10, 0, 0.00, 1: 278; 2: 139; 3: 49; 4: 29; 5: 17; 6: 9; 
macrophave_activation, 279, 12, 27,  958, 1, 6, 2616131, 75543.10, 0, 0.00, 1: 276; 2: 142; 3: 46; 4: 33; 5: 16; 6: 8; 
macrophave_activation, 848, 18, 18,  958, 1, 6, 2616136, 75543.10, 191, 0.00, 1: 288; 2: 122; 3: 55; 4: 29; 5: 17; 6: 10; 
macrophave_activation, 327, 11, 32,  959, 1, 6, 2819695, 75543.10, 0, 0.00, 1: 282; 2: 138; 3: 47; 4: 24; 5: 16; 6: 14; 
macrophave_activation, 115, 12, 28,  959, 1, 6, 2696274, 75543.10, 0, 0.00, 1: 282; 2: 125; 3: 62; 4: 27; 5: 17; 6: 8; 
macrophave_activation, 692, 14, 23,  959, 1, 6, 2635731, 75543.10, 0, 0.00, 1: 281; 2: 129; 3: 55; 4: 31; 5: 19; 6: 6; 
macrophave_activation, 141, 13, 26,  959, 1, 6, 2726975, 75543.10, 85, 0.00, 1: 294; 2: 120; 3: 44; 4: 32; 5: 21; 6: 10; 
macrophave_activation, 619, 14, 24,  959, 1, 6, 2696233, 75543.10, 142, 0.00, 1: 288; 2: 126; 3: 49; 4: 30; 5: 16; 6: 12; 
macrophave_activation, 385, 13, 26,  960, 1, 6, 2727021, 75543.10, 0, 0.00, 1: 291; 2: 122; 3: 46; 4: 32; 5: 21; 6: 9; 
macrophave_activation, 926, 13, 26,  960, 1, 6, 2727153, 75543.10, 0, 0.00, 1: 290; 2: 129; 3: 46; 4: 21; 5: 20; 6: 15; 
